"COMMUNE";"DCLT";"CS1";"AGEREVQ";"IPONDI"
"61169";"61169";"3";"45";2.97535669921738
"61169";"61169";"1";"45";2.89109071522156
"61169";"61169";"6";"45";2.91802841452096
"61169";"61169";"6";"25";2.61401785997369
"61169";"61169";"3";"50";1.00619062687238
"61169";"61169";"5";"45";3.43026781145146
"61169";"61169";"6";"50";2.82959412458654
"61169";"61169";"5";"65";2.65132485895128
"61169";"61169";"2";"30";2.75894634857149
"61169";"61169";"3";"25";3.02677144067771
"61169";"61169";"4";"35";2.77831451369795
"61169";"61169";"5";"55";2.84561638796475
"61169";"61169";"2";"35";3.05497334333255
"61169";"61169";"6";"55";2.85929343459932
"61169";"61169";"4";"50";1.05341179273979
"61169";"61169";"5";"40";2.78465279449161
"61169";"61169";"2";"45";3.43026781145146
"61169";"61169";"4";"45";3.00307954570227
"61169";"61169";"5";"20";2.84561638796475
"61169";"61169";"5";"35";3.12951698865591
"61169";"61169";"5";"50";2.61401785997369
"61169";"61169";"5";"25";2.90870258031211
"61169";"61169";"4";"35";3.48954350525713
"61169";"61169";"5";"50";2.97535669921738
"61169";"61169";"6";"45";2.73051573678213
"61169";"61169";"5";"25";2.85929343459932
"61169";"61169";"5";"45";3.43026781145146
"61169";"61169";"6";"40";3.12951698865591
"61169";"61169";"5";"45";3.05497334333255
"61169";"61169";"4";"35";2.57290164629222
"61169";"61169";"5";"40";3.14799238794094
"61169";"61169";"4";"55";2.89109071522156
"61169";"61169";"2";"30";0.95030547689582
"61169";"61169";"2";"25";0.95030547689582
"61169";"61169";"4";"30";3.05497334333255
"61169";"61169";"6";"50";2.84561638796475
"61169";"61169";"5";"20";3.05497334333255
"61169";"61169";"5";"20";3.00744021094498
"61169";"61169";"4";"55";2.73669538016675
"61169";"61169";"3";"60";2.84561638796475
"61169";"61169";"5";"50";0.99036412872473
"61169";"61169";"6";"45";2.61401785997369
"61169";"61169";"4";"35";2.57290164629222
"61169";"61169";"6";"20";2.73461405741235
"61169";"61169";"5";"50";3.00307954570227
"61169";"61169";"5";"50";3.48954350525713
"61169";"61169";"2";"60";2.87213038082456
"61169";"61169";"2";"40";2.62400327372677
"61169";"61169";"3";"50";2.77831451369795
"61169";"61169";"4";"55";3.02677144067771
"61169";"61169";"2";"60";2.73669538016675
"61169";"61169";"3";"30";0.95030547689582
"61169";"61169";"4";"20";3.02677144067771
"61169";"61169";"3";"25";3.12951698865591
"61169";"61169";"3";"40";2.75595728085491
"61169";"61169";"6";"20";2.61401785997369
"61169";"61169";"5";"25";1.08917047951646
"61169";"61169";"6";"45";3.02677144067771
"61169";"61169";"6";"50";2.69020806251338
"61169";"61169";"2";"35";2.57290164629222
"61169";"61169";"3";"20";3.18947675928164
"61169";"61169";"5";"20";1.05341179273979
"61169";"61169";"4";"45";2.85929343459932
"61169";"61169";"5";"50";3.12951698865591
"61169";"61169";"6";"30";2.69020806251338
"61169";"61169";"5";"50";2.69020806251338
"61169";"61169";"6";"20";2.97535669921738
"61169";"61169";"6";"40";1.03551784334966
"61169";"61169";"4";"50";2.73051573678213
"61169";"61169";"2";"55";3.28069111913263
"61169";"61169";"3";"45";2.97535669921738
"61169";"61169";"6";"20";2.85929343459932
"61169";"61169";"5";"20";2.89109071522156
"61169";"61169";"2";"55";2.73669538016675
"61169";"61169";"4";"40";2.89109071522156
"61169";"61169";"3";"30";3.43026781145146
"61169";"61169";"5";"55";2.75595728085491
"61169";"61169";"6";"45";2.97535669921738
"61169";"61169";"5";"55";3.00307954570227
"61169";"61169";"5";"50";2.84561638796475
"61169";"61169";"3";"25";1.00619062687238
"61169";"61169";"3";"40";3.05497334333255
"61169";"61169";"4";"20";3.14799238794094
"61169";"61169";"5";"35";3.60799812486367
"61169";"61169";"5";"55";2.62400327372677
"61169";"61169";"5";"45";2.84561638796475
"61169";"61169";"5";"15";2.89109071522156
"61169";"61169";"4";"45";1.05341179273979
"61169";"61169";"4";"15";2.78465279449161
"61169";"61169";"2";"40";2.90870258031211
"61169";"61169";"5";"40";3.43026781145146
"61169";"61169";"5";"30";3.02677144067771
"61169";"61169";"5";"40";3.14799238794094
"61169";"61169";"3";"40";2.84561638796475
"61169";"61169";"4";"50";2.75595728085491
"61169";"61169";"6";"20";2.65132485895128
"61169";"61169";"5";"35";2.84561638796475
"61169";"61169";"5";"25";2.69020806251338
"61169";"61169";"5";"20";2.85929343459932
"61169";"61169";"5";"20";1.05341179273979
"61169";"61169";"2";"75";2.87213038082456
"61169";"61169";"5";"30";1.08917047951646
"61169";"61169";"5";"35";1.00619062687238
"61169";"61169";"2";"45";3.02677144067771
"61169";"61169";"5";"20";3.02677144067771
"61169";"61169";"2";"25";3.02677144067771
"61169";"61169";"5";"55";3.15867622158794
"61169";"61169";"4";"40";2.90870258031211
"61169";"61169";"6";"40";0.99036412872473
"61169";"61169";"6";"40";3.02677144067771
"61169";"61169";"5";"45";0.95030547689582
"61169";"61169";"3";"40";2.57290164629222
"61169";"61169";"2";"30";3.60799812486367
"61169";"61169";"2";"45";3.14799238794094
"61169";"61169";"3";"50";2.62400327372677
"61169";"61169";"4";"50";2.61401785997369
"61169";"61169";"5";"25";3.12951698865591
"61169";"61169";"6";"45";2.97535669921738
"61169";"61169";"5";"50";2.82959412458654
"61169";"61169";"4";"30";2.57290164629222
"61169";"61169";"5";"55";2.46883187210565
"61169";"61169";"6";"35";0.99036412872473
"61169";"61169";"5";"40";2.97535669921738
"61169";"61169";"5";"55";2.46883187210565
"61169";"61169";"3";"45";2.62400327372677
"61169";"61169";"5";"35";3.00307954570227
"61169";"61169";"5";"15";2.89109071522156
"61169";"61169";"4";"30";3.33311815118478
"61169";"61169";"3";"45";2.77831451369795
"61169";"61169";"5";"35";3.00744021094498
"61169";"61169";"6";"35";2.85929343459932
"61169";"61169";"5";"35";1.05341179273979
"61169";"61169";"4";"25";2.73669538016675
"61169";"61169";"5";"25";3.12951698865591
"61169";"61169";"5";"15";0.95030547689582
"61169";"61169";"6";"55";2.57290164629222
"61169";"61169";"6";"40";0.99997939379117
"61169";"61169";"5";"50";2.46883187210565
"61169";"61169";"2";"40";0.99036412872473
"61169";"61169";"2";"60";3.15867622158794
"61169";"61169";"3";"25";2.84561638796475
"61169";"61169";"6";"50";3.14799238794094
"61169";"61169";"6";"40";2.62400327372677
"61169";"61169";"5";"45";1.08917047951646
"61169";"61169";"5";"20";1.00619062687238
"61169";"61169";"5";"45";2.78465279449161
"61169";"61169";"4";"55";3.02677144067771
"61169";"61169";"3";"65";0.99036412872473
"61169";"61169";"6";"30";0.99036412872473
"61169";"61169";"5";"15";2.77831451369795
"61169";"61169";"3";"50";2.90870258031211
"61169";"61169";"3";"35";2.90870258031211
"61169";"61169";"3";"40";1.08917047951646
"61169";"61169";"5";"40";1.00619062687238
"61169";"61169";"3";"30";1.05341179273979
"61169";"61169";"6";"35";2.49453778530862
"61169";"61169";"5";"30";1.00619062687238
"61169";"61169";"4";"25";1.08917047951646
"61169";"61169";"4";"45";2.73461405741235
"61169";"61169";"6";"25";2.46883187210565
"61169";"61169";"6";"20";3.00744021094498
"61169";"61169";"5";"40";3.02677144067771
"61169";"61169";"3";"40";3.28069111913263
"61169";"61169";"5";"30";2.91802841452096
"61169";"61169";"5";"30";2.85929343459932
"61169";"61169";"5";"20";3.60799812486367
"61169";"61169";"2";"25";0.99036412872473
"61169";"61169";"5";"55";2.97535669921738
"61169";"61169";"4";"25";3.12951698865591
"61169";"61169";"6";"25";2.89109071522156
"61169";"61169";"5";"25";3.28069111913263
"61169";"61169";"3";"30";1.05341179273979
"61169";"61169";"5";"40";2.62400327372677
"61169";"61169";"5";"40";0.99036412872473
"61169";"61169";"6";"40";4.12112719865452
"61169";"61169";"6";"35";2.73461405741235
"61169";"61169";"4";"20";1.00619062687238
"61169";"61169";"3";"60";3.02677144067771
"61169";"61169";"5";"50";2.75595728085491
"61169";"61169";"6";"35";0.95030547689582
"61169";"61169";"2";"60";1.05341179273979
"61169";"61169";"4";"20";3.12951698865591
"61169";"61169";"5";"30";2.69020806251338
"61169";"61169";"2";"30";2.73669538016675
"61169";"61169";"4";"40";2.77831451369795
"61169";"61169";"2";"45";1.08917047951646
"61169";"61169";"4";"30";2.90870258031211
"61169";"61169";"5";"45";2.89109071522156
"61169";"61169";"6";"45";0.95030547689582
"61169";"61169";"6";"45";2.62400327372677
"61169";"61169";"5";"45";1.03551784334966
"61169";"61169";"5";"45";3.43026781145146
"61169";"61169";"4";"50";3.05497334333255
"61169";"61169";"4";"50";2.77831451369795
"61169";"61169";"6";"40";2.87213038082456
"61169";"61169";"6";"40";2.73669538016675
"61169";"61169";"4";"30";0.99036412872473
"61169";"61169";"3";"60";3.00744021094498
"61169";"61169";"6";"20";2.78465279449161
"61169";"61169";"2";"35";1.05341179273979
"61169";"61169";"5";"20";2.73669538016675
"61169";"61169";"4";"55";2.57290164629222
"61169";"61169";"5";"35";2.87213038082456
"61169";"61169";"6";"55";3.05497334333255
"61169";"61169";"5";"25";1.00619062687238
"61169";"61169";"6";"30";2.75894634857149
"61169";"61169";"6";"30";2.91802841452096
"61169";"61169";"2";"30";3.60799812486367
"61169";"61169";"2";"45";3.43026781145146
"61169";"61169";"4";"40";2.62400327372677
"61169";"61169";"6";"40";2.87213038082456
"61169";"61169";"2";"45";2.73669538016675
"61169";"61169";"2";"45";1.08917047951646
"61169";"61169";"6";"50";2.73051573678213
"61169";"61169";"5";"20";3.05497334333255
"61169";"61169";"4";"40";1.00619062687238
"61169";"61169";"3";"50";3.48954350525713
"61169";"61169";"5";"40";1.00619062687238
"61169";"61169";"5";"30";3.14799238794094
"61169";"61169";"5";"60";1.08917047951646
"61169";"61169";"6";"30";2.69020806251338
"61169";"61169";"3";"50";2.69020806251338
"61169";"61169";"5";"20";3.28069111913263
"61169";"61169";"6";"35";3.43026781145146
"61169";"61169";"4";"75";2.65132485895128
"61169";"61169";"6";"45";2.61401785997369
"61169";"61169";"6";"45";2.61401785997369
"61169";"61169";"2";"60";2.73461405741235
"61169";"61169";"4";"30";1.00619062687238
"61169";"61169";"2";"30";2.90870258031211
"61169";"61169";"6";"30";3.43026781145146
"61169";"61169";"5";"30";3.05497334333255
"61169";"61169";"4";"55";2.91802841452096
"61169";"61169";"6";"40";2.49453778530862
"61169";"61169";"5";"45";2.73461405741235
"61169";"61169";"5";"55";2.62400327372677
"61169";"61169";"6";"40";2.87213038082456
"61169";"61169";"6";"30";2.90870258031211
"61169";"61169";"6";"15";2.73669538016675
"61169";"61169";"4";"25";1.05341179273979
"61169";"61169";"6";"35";0.95030547689582
"61169";"61169";"4";"55";2.90870258031211
"61169";"61169";"4";"40";2.82959412458654
"61169";"61169";"5";"50";2.89109071522156
"61169";"61169";"4";"15";1.03551784334966
"61169";"61169";"4";"50";3.28069111913263
"61169";"61169";"5";"45";2.82959412458654
"61169";"61169";"3";"50";3.00744021094498
"61169";"61169";"6";"45";2.62400327372677
"61169";"61169";"4";"35";2.90870258031211
"61169";"61169";"5";"25";2.89109071522156
"61169";"61169";"2";"35";2.49453778530862
"61169";"61169";"6";"40";1.00619062687238
"61169";"61169";"4";"50";2.91802841452096
"61169";"61169";"6";"20";2.61401785997369
"61169";"61169";"4";"45";0.95030547689582
"61169";"61169";"6";"40";2.89109071522156
"61169";"61169";"4";"35";3.05497334333255
"61169";"61169";"4";"50";2.61401785997369
"61169";"61169";"5";"25";0.99036412872473
"61169";"61169";"4";"40";2.82959412458654
"61169";"61169";"6";"35";1.03551784334966
"61169";"61169";"4";"25";3.05497334333255
"61169";"61169";"4";"45";3.02677144067771
"61169";"61169";"5";"45";2.62400327372677
"61169";"61169";"6";"20";0.99036412872473
"61169";"61169";"2";"25";2.90870258031211
"61169";"61169";"6";"50";2.73669538016675
"61169";"61169";"2";"50";3.02677144067771
"61169";"61169";"6";"45";2.73051573678213
"61169";"61169";"5";"25";1.00619062687238
"61169";"61169";"6";"30";2.87213038082456
"61169";"61169";"4";"40";0.99036412872473
"61169";"61169";"4";"30";2.85929343459932
"61169";"61169";"6";"20";1.05341179273979
"61169";"61169";"6";"55";2.85929343459932
"61169";"61169";"6";"55";3.02677144067771
"61169";"61169";"3";"60";2.84561638796475
"61169";"61169";"2";"50";3.02677144067771
"61169";"61169";"5";"15";2.89109071522156
"61169";"61169";"2";"50";2.77831451369795
"61169";"61169";"5";"35";2.78465279449161
"61169";"61169";"3";"60";3.12951698865591
"61169";"61169";"2";"20";2.73669538016675
"61169";"61169";"4";"50";3.60799812486367
"61169";"61169";"6";"45";3.99991757516468
"61169";"61169";"5";"25";0.99997939379117
"61169";"61169";"6";"35";2.61401785997369
"61169";"61169";"6";"20";2.82959412458654
"61169";"61169";"5";"15";2.84561638796475
"61169";"61169";"6";"40";2.89109071522156
"61169";"61169";"6";"55";0.95030547689582
"61169";"61169";"3";"40";1.08917047951646
"61169";"61169";"2";"40";3.05497334333255
"61169";"61169";"5";"50";2.89109071522156
"61169";"61169";"4";"30";2.90870258031211
"61169";"61169";"5";"50";1.00619062687238
"61169";"61169";"5";"15";2.69020806251338
"61169";"61169";"5";"40";0.95030547689582
"61169";"61169";"5";"45";0.99036412872473
"61169";"61169";"3";"55";2.73669538016675
"61169";"61169";"2";"30";2.77831451369795
"61169";"61169";"6";"45";3.14799238794094
"61169";"61169";"3";"50";3.28069111913263
"61169";"61169";"5";"30";2.87213038082456
"61169";"61169";"3";"30";3.33311815118478
"61169";"61169";"5";"20";3.43026781145146
"61169";"61169";"6";"35";3.43026781145146
"61169";"61169";"5";"50";3.05497334333255
"61169";"61169";"6";"45";2.49453778530862
"61169";"61169";"5";"35";2.61401785997369
"61169";"61169";"5";"45";0.95030547689582
"61169";"61169";"6";"50";2.73461405741235
"61169";"61169";"6";"50";2.90870258031211
"61169";"61169";"6";"20";1.08917047951646
"61169";"61169";"5";"15";2.82959412458654
"61169";"61169";"5";"60";1.00619062687238
"61169";"61169";"5";"25";2.61401785997369
"61169";"61169";"4";"20";3.18947675928164
"61169";"61169";"4";"35";2.62400327372677
"61169";"61169";"6";"45";2.46883187210565
"61169";"61169";"6";"25";2.82959412458654
"61169";"61169";"5";"25";2.97535669921738
"61169";"61169";"4";"50";2.62400327372677
"61169";"61169";"5";"40";1.05341179273979
"61169";"61169";"3";"35";2.84561638796475
"61169";"61169";"3";"25";2.90870258031211
"61169";"61169";"2";"75";2.73669538016675
"61169";"61169";"4";"30";2.46883187210565
"61169";"61169";"5";"35";2.91802841452096
"61169";"61169";"4";"25";2.73461405741235
"61169";"61169";"5";"25";3.28069111913263
"61169";"61169";"6";"15";2.91802841452096
"61169";"61169";"4";"50";3.12951698865591
"61169";"61169";"5";"50";3.00744021094498
"61169";"61169";"4";"25";2.87213038082456
"61169";"61169";"5";"45";2.77831451369795
"61169";"61169";"6";"40";1.00619062687238
"61169";"61169";"5";"50";0.99036412872473
"61169";"61169";"3";"50";3.48954350525713
"61169";"61169";"5";"55";3.33311815118478
"61169";"61169";"6";"55";4.12112719865452
"61169";"61169";"4";"40";2.91802841452096
"61169";"61169";"4";"40";2.75894634857149
"61169";"61169";"5";"50";2.84561638796475
"61169";"61169";"2";"60";2.82959412458654
"61169";"61169";"2";"35";0.99997939379117
"61169";"61169";"6";"25";3.43026781145146
"61169";"61169";"5";"30";2.61401785997369
"61169";"61169";"5";"25";1.08917047951646
"61169";"61169";"5";"25";2.57290164629222
"61169";"61169";"4";"30";2.84561638796475
"61169";"61169";"5";"55";2.46883187210565
"61169";"61169";"6";"20";3.05497334333255
"61169";"61169";"4";"60";3.02677144067771
"61169";"61169";"5";"50";2.57290164629222
"61169";"61169";"5";"45";2.89109071522156
"61169";"61169";"2";"40";2.91802841452096
"61169";"61169";"5";"35";3.00307954570227
"61169";"61169";"5";"45";3.43026781145146
"61169";"61169";"4";"55";1.00619062687238
"61169";"61169";"6";"25";3.60799812486367
"61169";"61169";"6";"35";3.99991757516468
"61169";"61169";"5";"25";2.73669538016675
"61169";"61169";"4";"40";2.73461405741235
"61169";"61169";"4";"55";2.82959412458654
"61169";"61169";"6";"60";3.99991757516468
"61169";"61169";"6";"35";2.49453778530862
"61169";"61169";"5";"20";0.95030547689582
"61169";"61169";"3";"50";2.87213038082456
"61169";"61169";"6";"55";0.95030547689582
"61169";"61169";"6";"55";3.99991757516468
"61169";"61169";"6";"65";0.95030547689582
"61169";"61169";"5";"25";3.43026781145146
"61169";"61169";"5";"40";2.69020806251338
"61169";"61169";"5";"45";2.87213038082456
"61169";"61169";"6";"45";3.02677144067771
"61169";"61169";"5";"40";3.12951698865591
"61169";"61169";"6";"30";2.46883187210565
"61169";"61169";"5";"25";2.69020806251338
"61169";"61169";"2";"40";3.05497334333255
"61169";"61169";"4";"60";2.57290164629222
"61169";"61169";"6";"20";3.00744021094498
"61169";"61169";"6";"25";1.08917047951646
"61169";"61169";"6";"40";2.89109071522156
"61169";"61169";"6";"40";2.69020806251338
"61169";"61169";"6";"50";2.85929343459932
"61169";"61169";"4";"45";2.57290164629222
"61169";"61169";"6";"30";1.08917047951646
"61169";"61169";"2";"60";1.05341179273979
"61169";"61169";"6";"45";2.77831451369795
"61169";"61169";"6";"35";0.96020022525086
"61169";"61169";"6";"35";2.82959412458654
"61169";"61169";"4";"25";2.73461405741235
"61169";"61169";"5";"40";2.49453778530862
"61169";"61169";"6";"45";3.1807698403071
"61169";"61169";"2";"40";2.90870258031211
"61169";"61169";"4";"50";2.62400327372677
"61169";"61169";"6";"55";2.87213038082456
"61169";"61169";"3";"50";1.00619062687238
"61169";"61169";"5";"45";3.28069111913263
"61169";"61169";"4";"45";2.62400327372677
"61169";"61169";"5";"45";0.95030547689582
"61169";"61169";"4";"50";3.33311815118478
"61169";"61169";"6";"40";2.97535669921738
"61169";"61169";"5";"45";2.46883187210565
"61169";"61169";"5";"30";2.97535669921738
"61169";"61169";"4";"20";1.00619062687238
"61169";"61169";"6";"50";3.99991757516468
"61169";"61169";"5";"25";2.62400327372677
"61169";"61169";"6";"15";3.02677144067771
"61169";"61169";"5";"20";3.02677144067771
"61169";"61169";"2";"35";2.90870258031211
"61169";"61169";"5";"50";3.43026781145146
"61169";"61169";"2";"40";3.12951698865591
"61169";"61179";"6";"40";3.15867622158794
"61169";"61179";"2";"30";1.00619062687238
"61169";"61179";"6";"40";2.77831451369795
"61169";"61181";"3";"55";1.08917047951646
"61169";"61214";"5";"20";2.73669538016675
"61169";"61218";"6";"15";0.95030547689582
"61169";"61218";"5";"20";1.08917047951646
"61169";"61218";"4";"30";3.00744021094498
"61169";"61218";"4";"25";0.95030547689582
"61169";"61218";"6";"35";2.77831451369795
"61169";"61218";"6";"45";2.87213038082456
"61169";"61218";"4";"25";0.99036412872473
"61169";"61218";"5";"25";1.00619062687238
"61169";"61218";"4";"35";1.00619062687238
"61169";"61218";"6";"15";2.69020806251338
"61169";"61218";"6";"25";2.89109071522156
"61169";"61218";"6";"25";1.08917047951646
"61169";"61218";"6";"30";3.15867622158794
"61169";"61218";"6";"40";2.69020806251338
"61169";"61218";"6";"15";0.99036412872473
"61169";"61218";"3";"25";1.00619062687238
"61169";"61218";"5";"25";0.99036412872473
"61169";"61218";"5";"45";2.77831451369795
"61169";"61218";"6";"40";2.82959412458654
"61169";"61218";"4";"50";2.75894634857149
"61169";"61221";"2";"25";2.87213038082456
"61169";"61221";"6";"40";3.1807698403071
"61169";"61222";"5";"55";2.62400327372677
"61169";"61222";"6";"30";2.61401785997369
"61169";"61222";"6";"30";2.61401785997369
"61169";"61232";"6";"30";2.62400327372677
"61169";"61243";"6";"30";3.60799812486367
"61169";"61275";"6";"20";2.73669538016675
"61169";"61278";"2";"45";2.89109071522156
"61169";"61278";"6";"45";2.77831451369795
"61169";"61278";"3";"30";2.82959412458654
"61169";"61278";"4";"45";3.14799238794094
"61169";"61278";"4";"50";2.57290164629222
"61169";"61278";"6";"50";2.84561638796475
"61169";"61278";"3";"25";1.08917047951646
"61169";"61278";"3";"20";3.48954350525713
"61169";"61278";"6";"30";2.49453778530862
"61169";"61278";"5";"50";2.84561638796475
"61169";"61278";"5";"45";2.89109071522156
"61169";"61278";"6";"50";2.46883187210565
"61169";"61278";"6";"45";0.99036412872473
"61169";"61278";"5";"50";3.02677144067771
"61169";"61278";"6";"40";2.87213038082456
"61169";"61278";"6";"55";3.12951698865591
"61169";"61278";"6";"50";0.95030547689582
"61169";"61278";"6";"55";3.00307954570227
"61169";"61278";"6";"30";2.49453778530862
"61169";"61278";"3";"30";0.99036412872473
"61169";"61278";"6";"45";2.62400327372677
"61169";"61278";"2";"55";3.05497334333255
"61169";"61278";"6";"50";3.12951698865591
"61169";"61287";"5";"40";1.00619062687238
"61169";"61287";"4";"25";2.78465279449161
"61169";"61287";"3";"50";3.43026781145146
"61169";"61287";"4";"25";2.78465279449161
"61169";"61292";"2";"40";3.14799238794094
"61169";"61324";"6";"40";2.77831451369795
"61169";"61325";"5";"45";2.82959412458654
"61169";"61339";"5";"50";2.82959412458654
"61169";"61339";"6";"25";2.87213038082456
"61169";"61353";"6";"45";3.48954350525713
"61169";"61361";"6";"50";3.43026781145146
"61169";"61362";"6";"30";0.95030547689582
"61169";"61362";"1";"30";2.73669538016675
"61169";"61362";"1";"30";2.73669538016675
"61169";"61362";"5";"25";2.78465279449161
"61169";"61362";"6";"20";3.12951698865591
"61169";"61369";"5";"35";2.62400327372677
"61169";"61369";"6";"35";2.62400327372677
"61169";"61376";"6";"55";2.46883187210565
"61169";"61377";"6";"20";3.99991757516468
"61169";"61377";"6";"25";1.03551784334966
"61169";"61377";"5";"20";1.00619062687238
"61169";"61390";"6";"40";1.03551784334966
"61169";"61390";"6";"60";1.03551784334966
"61169";"61391";"3";"25";3.48954350525713
"61169";"61391";"4";"20";2.73669538016675
"61169";"61391";"5";"35";2.90870258031211
"61169";"61391";"6";"55";2.91802841452096
"61169";"61391";"6";"45";2.97535669921738
"61169";"61391";"6";"55";2.75595728085491
"61169";"61391";"3";"45";2.61401785997369
"61169";"61391";"6";"45";2.82959412458654
"61169";"61391";"6";"40";2.62400327372677
"61169";"61391";"6";"60";2.89109071522156
"61169";"61391";"3";"35";2.90870258031211
"61169";"61391";"4";"30";1.00619062687238
"61169";"61391";"6";"55";3.60799812486367
"61169";"61391";"6";"55";3.28069111913263
"61169";"61391";"6";"35";3.12951698865591
"61169";"61391";"6";"20";0.95030547689582
"61169";"61391";"4";"60";2.73669538016675
"61169";"61391";"5";"45";2.91802841452096
"61169";"61391";"6";"55";3.00307954570227
"61169";"61391";"5";"30";0.99036412872473
"61169";"61391";"2";"50";2.61401785997369
"61169";"61391";"5";"20";2.73051573678213
"61169";"61391";"5";"30";3.14799238794094
"61169";"61391";"6";"55";2.78465279449161
"61169";"61391";"6";"55";2.90870258031211
"61169";"61391";"5";"50";2.75894634857149
"61169";"61391";"4";"55";3.15867622158794
"61169";"61391";"6";"45";2.62400327372677
"61169";"61391";"6";"45";2.46883187210565
"61169";"61391";"4";"35";3.00307954570227
"61169";"61391";"4";"55";3.02677144067771
"61169";"61391";"3";"40";3.00307954570227
"61169";"61391";"4";"25";0.95030547689582
"61169";"61391";"6";"20";3.1807698403071
"61169";"61391";"5";"20";2.75894634857149
"61169";"61391";"4";"30";2.90870258031211
"61169";"61391";"6";"55";1.08917047951646
"61169";"61391";"6";"50";2.82959412458654
"61169";"61391";"3";"55";3.00307954570227
"61169";"61391";"4";"35";2.69020806251338
"61169";"61391";"5";"50";2.97535669921738
"61169";"61391";"3";"50";3.60799812486367
"61169";"61391";"5";"20";2.75894634857149
"61169";"61391";"2";"40";3.02677144067771
"61169";"61391";"6";"30";3.1807698403071
"61169";"61391";"6";"40";2.73461405741235
"61169";"61391";"6";"55";3.05497334333255
"61169";"61391";"4";"45";3.02677144067771
"61169";"61391";"5";"55";2.90870258031211
"61169";"61391";"6";"50";2.90870258031211
"61169";"61391";"4";"50";1.05341179273979
"61169";"61391";"4";"40";2.62400327372677
"61169";"61391";"5";"20";2.62400327372677
"61169";"61391";"6";"60";2.49453778530862
"61169";"61391";"6";"35";1.08917047951646
"61169";"61391";"6";"25";2.87213038082456
"61169";"61391";"3";"35";3.00744021094498
"61169";"61391";"2";"45";3.05497334333255
"61169";"61391";"6";"45";0.95030547689582
"61169";"61391";"3";"50";1.08917047951646
"61169";"61391";"4";"50";2.75894634857149
"61169";"61391";"5";"20";3.00744021094498
"61169";"61391";"5";"35";3.02677144067771
"61169";"61391";"5";"30";2.84561638796475
"61169";"61391";"5";"25";2.89109071522156
"61169";"61391";"4";"20";3.02677144067771
"61169";"61391";"6";"35";2.73461405741235
"61169";"61391";"4";"25";3.05497334333255
"61169";"61391";"5";"20";3.00744021094498
"61169";"61391";"4";"35";0.99036412872473
"61169";"61391";"5";"55";2.97535669921738
"61169";"61402";"6";"20";3.14799238794094
"61169";"61402";"6";"40";2.62400327372677
"61169";"61402";"5";"40";3.12951698865591
"61169";"61407";"2";"30";3.28069111913263
"61169";"61443";"6";"50";0.99036412872473
"61169";"61443";"6";"45";3.33311815118478
"61169";"61445";"4";"25";1.00619062687238
"61169";"61445";"6";"20";2.57290164629222
"61169";"61447";"6";"50";3.60799812486367
"61169";"61447";"4";"35";2.57290164629222
"61169";"61458";"4";"45";2.73051573678213
"61169";"61463";"6";"35";2.90870258031211
"61169";"61466";"4";"30";3.12951698865591
"61169";"61466";"2";"40";2.78465279449161
"61169";"61466";"5";"30";1.00619062687238
"61169";"61472";"4";"50";3.43026781145146
"61169";"61483";"5";"40";2.73669538016675
"61169";"61483";"4";"20";2.73669538016675
"61169";"61486";"6";"20";2.73051573678213
"61169";"61486";"6";"25";2.65132485895128
"61169";"61486";"6";"25";2.65132485895128
"61169";"61486";"5";"40";0.95030547689582
"61169";"61486";"5";"40";2.75595728085491
"61169";"61486";"4";"25";1.00619062687238
"61169";"61486";"4";"30";3.60799812486367
"61169";"61486";"4";"45";2.62400327372677
"61169";"61486";"4";"55";2.61401785997369
"61169";"61486";"3";"35";1.05341179273979
"61169";"61486";"5";"35";3.02677144067771
"61169";"61486";"6";"20";2.85929343459932
"61169";"61486";"6";"15";0.95030547689582
"61169";"61486";"4";"30";2.90870258031211
"61169";"61486";"6";"25";2.97535669921738
"61169";"61486";"6";"20";1.05341179273979
"61169";"61486";"6";"25";3.12951698865591
"61169";"61486";"6";"30";2.97535669921738
"61169";"61486";"4";"55";2.69020806251338
"61169";"61486";"6";"25";3.12951698865591
"61169";"61486";"5";"20";2.57290164629222
"61169";"61486";"6";"35";3.00307954570227
"61169";"61486";"4";"50";2.75595728085491
"61169";"72006";"3";"30";3.12951698865591
"61169";"72132";"6";"40";2.69020806251338
"61169";"73015";"4";"20";2.57290164629222
"61169";"73257";"5";"25";1.00619062687238
"61169";"75108";"4";"45";3.12951698865591
"61169";"75109";"4";"50";3.00744021094498
"61169";"75111";"6";"25";3.33311815118478
"61169";"75112";"4";"60";3.12951698865591
"61169";"75117";"5";"55";0.95030547689582
"61169";"76351";"5";"25";0.99036412872473
"61169";"77307";"4";"15";3.33326464597057
"61169";"78158";"5";"25";3.1807698403071
"61169";"78545";"5";"30";2.61401785997369
"61169";"78545";"5";"30";2.82959412458654
"61169";"80021";"3";"35";2.73669538016675
"61169";"80021";"3";"40";2.73669538016675
"61169";"89425";"5";"50";3.28069111913263
"61169";"92020";"6";"50";3.00744021094498
"61169";"92026";"4";"45";2.62400327372677
"61169";"93055";"5";"50";2.77831451369795
"61169";"94003";"3";"70";2.97535669921738
"61169";"94003";"3";"70";2.97535669921738
"61169";"94016";"4";"40";3.00307954570227
"61169";"94028";"5";"40";3.02677144067771
"61169";"94078";"5";"20";3.43026781145146
"61169";"95585";"3";"65";3.02677144067771
"61169";"99999";"4";"55";3.05497334333255
"61170";"14543";"6";"50";4
