CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI
80285;Essertaux;22;80;802;8017;2210;80000;033;0;04;08;112;248000648;CC
80287;Estréboeuf;22;80;801;8040;0055;80000;998;0;04;00;300;248000663;CC
80288;Estrées-Deniécourt;22;80;804;8015;2211;80000;998;0;04;00;300;248000549;CC
80290;Estrées-lès-Crécy;22;80;801;8019;2209;80000;000;0;04;00;400;200011997;CC
80291;Estrées-sur-Noye;22;80;802;8013;2210;80000;033;0;04;08;112;248000531;CA
80292;Étalon;22;80;803;8038;2210;80000;998;0;03;00;300;ZZZZZZZZZ;ZZ
80293;Ételfay;22;80;803;8027;2210;80000;998;0;04;00;300;248000739;CC
80294;Éterpigny;22;80;804;8033;2211;80000;998;0;03;00;300;248000721;CC
80295;Étinehem;22;80;804;8014;2210;80000;998;0;04;00;300;248000747;CC
80296;L'Étoile;22;80;802;8034;2210;80000;033;0;06;08;112;248000457;CC
80297;Étréjust;22;80;801;8032;0055;80000;997;0;01;00;120;248000580;CC
80298;Étricourt-Manancourt;22;80;804;8016;2211;80000;998;0;04;00;300;248000465;CC
80299;La Faloise;22;80;803;8005;2210;80000;033;0;04;08;112;248000523;CC
80300;Falvy;22;80;804;8030;2211;80000;000;0;03;00;400;248000358;CC
80301;Famechon;22;80;802;8035;2210;80000;033;0;04;08;112;248000762;CC
80302;Faverolles;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80303;Favières;22;80;801;8039;2209;80000;000;0;04;00;400;200011997;CC
80304;Fay;22;80;804;8015;2211;80000;000;0;03;00;400;248000549;CC
80305;Ferrières;22;80;802;8034;2210;80000;033;0;04;08;112;248000481;CC
80306;Fescamps;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80307;Feuillères;22;80;804;8033;2211;80000;998;0;03;00;300;248000721;CC
80308;Feuquières-en-Vimeu;22;80;801;8029;0055;80118;623;1;14;01;221;248000630;CC
80310;Fienvillers;22;80;802;8012;2210;80000;033;0;05;08;112;248000689;CC
80311;Fignières;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80312;Fins;22;80;804;8036;2211;80000;998;0;04;00;300;248000572;CC
80313;Flaucourt;22;80;804;8033;2211;80000;998;0;04;00;300;248000721;CC
80314;Flers;22;80;804;8016;2211;80000;998;0;03;00;300;248000465;CC
80315;Flers-sur-Noye;22;80;803;8005;2210;80000;033;0;04;08;112;248000523;CC
80316;Flesselles;22;80;802;8041;2210;80101;033;1;11;08;112;248000697;CC
80317;Fleury;22;80;802;8017;2210;80000;033;0;04;08;112;248000648;CC
80318;Flixecourt;22;80;802;8034;2210;80115;033;1;13;08;112;248000457;CC
80319;Fluy;22;80;802;8026;2210;80000;033;0;04;08;112;248000762;CC
80320;Folies;22;80;803;8037;2210;80000;998;0;03;00;300;248000507;CC
80321;Folleville;22;80;803;8005;2210;80000;033;0;03;08;112;248000523;CC
80322;Fonches-Fonchette;22;80;803;8038;2210;80000;998;0;03;00;300;ZZZZZZZZZ;ZZ
80324;Fontaine-le-Sec;22;80;801;8032;0055;80000;998;0;03;00;300;248000580;CC
80325;Fontaine-lès-Cappy;22;80;804;8015;2211;80000;998;0;01;00;300;248000549;CC
80326;Fontaine-sous-Montdidier;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80327;Fontaine-sur-Maye;22;80;801;8019;2209;80000;998;0;03;00;300;200011997;CC
80328;Fontaine-sur-Somme;22;80;801;8023;2210;80000;997;0;05;00;120;248000614;CC
80329;Forceville;22;80;802;8003;2210;80000;998;0;03;00;300;248000747;CC
80330;Forceville-en-Vimeu;22;80;801;8032;0055;80000;000;0;04;00;400;248000580;CC
80331;Forest-l'Abbaye;22;80;801;8031;2209;80000;164;0;04;05;112;248000622;CC
80332;Forest-Montiers;22;80;801;8031;2209;80000;997;0;04;00;120;248000622;CC
80333;Fort-Mahon-Plage;22;80;801;8039;2209;80000;000;0;06;00;400;200011997;CC
80334;Fossemanant;22;80;802;8017;2210;80000;033;0;03;08;112;248000648;CC
80335;Foucaucourt-en-Santerre;22;80;804;8015;2211;80000;998;0;04;00;300;248000549;CC
80336;Foucaucourt-Hors-Nesle;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80337;Fouencamps;22;80;802;8013;2210;80000;033;0;04;08;112;248000523;CC
80338;Fouilloy;22;80;802;8018;2210;80208;033;2;22;08;112;248000499;CC
80339;Fouquescourt;22;80;803;8037;2210;80000;998;0;03;00;300;248000507;CC
80340;Fourcigny;22;80;802;8035;2210;80000;998;0;03;00;300;248000762;CC
80341;Fourdrinoy;22;80;802;8034;2210;80000;033;0;04;08;112;248000481;CC
80342;Framerville-Rainecourt;22;80;804;8015;2211;80000;998;0;04;00;300;248000549;CC
80343;Framicourt;22;80;801;8022;0055;80000;998;0;03;00;300;248000580;CC
80344;Francières;22;80;801;8004;2209;80000;164;0;03;05;112;248000705;CC
80345;Franleu;22;80;801;8040;0055;80000;998;0;05;00;300;248000663;CC
80346;Franqueville;22;80;802;8020;2210;80000;033;0;03;08;112;248000457;CC
80347;Fransart;22;80;803;8037;2210;80000;998;0;03;00;300;248000507;CC
80348;Fransu;22;80;802;8020;2210;80000;033;0;03;08;112;248000457;CC
80349;Fransures;22;80;803;8005;2210;80000;033;0;03;08;112;248000523;CC
80350;Franvillers;22;80;802;8018;2210;80000;033;0;04;08;112;248000499;CC
80351;Fréchencourt;22;80;802;8041;2210;80000;033;0;04;08;112;248000697;CC
80352;Frémontiers;22;80;802;8017;2210;80000;033;0;03;08;112;248000648;CC
80353;Fresnes-Mazancourt;22;80;804;8015;2211;80000;998;0;03;00;300;248000549;CC
80354;Fresnes-Tilloloy;22;80;801;8032;0055;80000;000;0;03;00;400;248000580;CC
80355;Fresneville;22;80;801;8032;0055;80000;000;0;03;00;400;248000580;CC
80356;Fresnoy-Andainville;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80357;Fresnoy-au-Val;22;80;802;8026;2210;80000;033;0;04;08;112;248000762;CC
80358;Fresnoy-en-Chaussée;22;80;803;8028;2210;80000;033;0;03;08;112;248000432;CC
80359;Fresnoy-lès-Roye;22;80;803;8038;2210;80000;998;0;04;00;300;ZZZZZZZZZ;ZZ
80360;Fressenneville;22;80;801;8046;0055;80118;623;1;14;01;221;248000630;CC
80361;Frettecuisse;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80362;Frettemeule;22;80;801;8022;0055;80000;998;0;04;00;300;247600216;CC
80364;Friaucourt;22;80;801;8011;0055;80107;998;1;12;00;300;247600588;CC
80365;Fricamps;22;80;802;8035;2210;80000;033;0;03;08;112;248000762;CC
80366;Fricourt;22;80;804;8006;2210;80000;998;0;04;00;300;248000747;CC
80367;Frise;22;80;804;8014;2210;80000;998;0;03;00;300;248000747;CC
80368;Friville-Escarbotin;22;80;801;8046;0055;80205;485;2;21;01;221;248000630;CC
80369;Frohen-sur-Authie;22;80;802;8012;2210;80000;998;0;04;00;300;248000689;CC
80371;Froyelles;22;80;801;8019;2209;80000;997;0;02;00;120;200011997;CC
80372;Frucourt;22;80;801;8023;2210;80000;998;0;03;00;300;248000614;CC
80373;Gamaches;22;80;801;8022;0055;00162;712;1;13;01;221;247600588;CC
80374;Gapennes;22;80;801;8031;2209;80000;997;0;04;00;120;248000622;CC
80375;Gauville;22;80;802;8035;2210;80000;998;0;04;00;300;248000762;CC
80376;Gentelles;22;80;802;8013;2210;80000;033;0;04;08;112;248000499;CC
80377;Gézaincourt;22;80;802;8021;2210;80000;998;0;04;00;300;248000416;CC
80378;Ginchy;22;80;804;8016;2211;80000;998;0;02;00;300;248000465;CC
80379;Glisy;22;80;802;8013;2210;80000;033;0;05;08;112;248000531;CA
80380;Gorenflos;22;80;801;8004;2209;80000;997;0;04;00;120;248000705;CC
80381;Gorges;22;80;802;8012;2210;80000;033;0;01;08;112;248000689;CC
80383;Goyencourt;22;80;803;8038;2210;80000;998;0;02;00;300;ZZZZZZZZZ;ZZ
80384;Grandcourt;22;80;804;8006;2210;80000;998;0;03;00;300;248000747;CC
80385;Grand-Laviers;22;80;801;8001;2209;80401;164;4;42;05;111;248000556;CC
80386;Gratibus;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80387;Grattepanche;22;80;802;8013;2210;80000;033;0;04;08;112;248000531;CA
80388;Grébault-Mesnil;22;80;801;8029;2209;80000;998;0;03;00;300;248000473;CC
80389;Grécourt;22;80;804;8030;2211;80000;998;0;01;00;300;248000358;CC
80390;Grivesnes;22;80;803;8005;2210;80000;033;0;04;08;112;248000523;CC
80391;Grivillers;22;80;803;8027;2210;80000;998;0;02;00;300;248000739;CC
80392;Grouches-Luchuel;22;80;802;8021;2210;80000;997;0;05;00;120;248000416;CC
80393;Gruny;22;80;803;8038;2210;80000;998;0;04;00;300;ZZZZZZZZZ;ZZ
80395;Guerbigny;22;80;803;8027;2210;80000;998;0;04;00;300;248000739;CC
80396;Gueschart;22;80;801;8019;2209;80000;000;0;04;00;400;200011997;CC
80397;Gueudecourt;22;80;804;8016;2211;80000;998;0;03;00;300;248000465;CC
80399;Guignemicourt;22;80;802;8026;2210;80000;033;0;04;08;112;248000531;CA
80400;Guillaucourt;22;80;803;8037;2210;80000;033;0;04;08;112;248000507;CC
80401;Guillemont;22;80;804;8016;2211;80000;000;0;03;00;400;248000465;CC
80402;Guizancourt;22;80;802;8035;2210;80000;998;0;03;00;300;248000762;CC
80403;Guyencourt-sur-Noye;22;80;802;8013;2210;80000;033;0;03;08;112;248000523;CC
80404;Guyencourt-Saulcourt;22;80;804;8036;2211;80000;000;0;03;00;400;248000572;CC
80405;Hailles;22;80;802;8013;2210;80000;033;0;04;08;112;248000432;CC
80406;Hallencourt;22;80;801;8023;2210;80000;997;0;06;00;120;248000614;CC
80407;Hallivillers;22;80;803;8005;2210;80000;033;0;03;08;112;248000523;CC
80408;Halloy-lès-Pernois;22;80;802;8020;2210;80206;033;2;22;08;112;248000457;CC
80409;Hallu;22;80;803;8037;2210;80000;998;0;03;00;300;248000507;CC
80410;Ham;22;80;804;8024;2211;80207;429;2;22;01;221;248000341;CC
80411;Le Hamel;22;80;802;8018;2210;80000;033;0;05;08;112;248000499;CC
80412;Hamelet;22;80;802;8018;2210;80000;033;0;04;08;112;248000499;CC
80413;Hancourt;22;80;804;8036;2211;80000;000;0;03;00;400;248000572;CC
80414;Hangard;22;80;803;8028;2210;80000;033;0;03;08;112;248000432;CC
80415;Hangest-en-Santerre;22;80;803;8028;2210;80000;033;0;05;08;112;248000432;CC
80416;Hangest-sur-Somme;22;80;802;8034;2210;80000;033;0;05;08;112;248000481;CC
80417;Harbonnières;22;80;803;8037;2210;80000;998;0;06;00;300;248000507;CC
80418;Hardecourt-aux-Bois;22;80;804;8016;2211;80000;000;0;02;00;400;248000465;CC
80419;Hargicourt;22;80;803;8027;2210;80000;997;0;04;00;120;248000739;CC
80420;Harponville;22;80;802;8003;2210;80000;033;0;03;08;112;248000747;CC
80421;Hattencourt;22;80;803;8038;2210;80000;998;0;04;00;300;ZZZZZZZZZ;ZZ
80422;Hautvillers-Ouville;22;80;801;8031;2209;80000;164;0;04;05;112;248000622;CC
80423;Havernas;22;80;802;8020;2210;80000;033;0;04;08;112;248000457;CC
80424;Hébécourt;22;80;802;8013;2210;80000;033;0;04;08;112;248000531;CA
80425;Hédauville;22;80;802;8003;2210;80000;033;0;03;08;112;248000747;CC
80426;Heilly;22;80;802;8018;2210;80000;033;0;04;08;112;248000499;CC
80427;Hem-Hardinval;22;80;802;8021;2210;80000;997;0;04;00;120;248000416;CC
80428;Hem-Monacu;22;80;804;8016;2211;80000;998;0;03;00;300;248000465;CC
80429;Hénencourt;22;80;802;8018;2210;80000;033;0;03;08;112;248000499;CC
80430;Herbécourt;22;80;804;8014;2210;80000;998;0;03;00;300;ZZZZZZZZZ;ZZ
80431;Hérissart;22;80;802;8003;2210;80000;033;0;05;08;112;248000747;CC
80432;Herleville;22;80;804;8015;2211;80000;998;0;03;00;300;248000549;CC
80433;Herly;22;80;803;8038;2210;80000;998;0;01;00;300;ZZZZZZZZZ;ZZ
80434;Hervilly;22;80;804;8036;2211;80000;998;0;03;00;300;248000572;CC
80435;Hesbécourt;22;80;804;8036;2211;80000;998;0;02;00;300;248000572;CC
80436;Hescamps;22;80;802;8035;2210;80000;998;0;04;00;300;248000762;CC
80437;Heucourt-Croquoison;22;80;801;8032;0055;80000;998;0;03;00;300;248000580;CC
80438;Heudicourt;22;80;804;8036;2211;80000;000;0;05;00;400;248000572;CC
80439;Heuzecourt;22;80;802;8012;2210;80000;997;0;03;00;120;248000689;CC
80440;Hiermont;22;80;801;8019;2210;80000;000;0;03;00;400;248000689;CC
80442;Hombleux;22;80;804;8030;2211;80000;998;0;05;00;300;248000358;CC
80443;Hornoy-le-Bourg;22;80;802;8025;2210;80000;998;0;06;00;300;248000762;CC
80444;Huchenneville;22;80;801;8029;2209;80000;164;0;05;05;112;248000473;CC
80445;Humbercourt;22;80;802;8021;2210;80000;997;0;04;00;120;248000416;CC
80446;Huppy;22;80;801;8023;2209;80000;164;0;05;05;112;248000614;CC
80447;Hyencourt-le-Grand;22;80;804;8015;2211;80000;000;0;02;00;400;248000549;CC
80449;Ignaucourt;22;80;803;8028;2210;80000;033;0;02;08;112;248000432;CC
80450;Inval-Boiron;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80451;Irles;22;80;804;8006;2210;80000;998;0;03;00;300;248000747;CC
80452;Jumel;22;80;803;8005;2210;80112;033;1;13;08;112;248000523;CC
80453;Laboissière-en-Santerre;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80455;Lachapelle;22;80;802;8035;2210;80000;998;0;02;00;300;248000762;CC
80456;Lafresguimont-Saint-Martin;22;80;802;8025;2210;80000;000;0;05;00;400;248000762;CC
80458;Lahoussoye;22;80;802;8018;2210;80000;033;0;04;08;112;248000499;CC
80459;Laleu;22;80;802;8026;2210;80000;997;0;02;00;120;248000762;CC
80460;Lamaronde;22;80;802;8035;2210;80000;997;0;02;00;120;248000762;CC
80461;Lamotte-Brebière;22;80;802;8018;2210;80000;033;0;04;08;112;248000499;CC
80462;Lamotte-Buleux;22;80;801;8031;2209;80000;164;0;04;05;112;248000622;CC
80463;Lamotte-Warfusée;22;80;802;8018;2210;80000;033;0;05;08;112;248000499;CC
80464;Lanchères;22;80;801;8040;0055;80000;998;0;05;00;300;248000663;CC
80465;Languevoisin-Quiquery;22;80;804;8030;2211;80000;998;0;04;00;300;248000358;CC
80466;Lanches-Saint-Hilaire;22;80;802;8020;2210;80000;033;0;03;08;112;248000457;CC
80467;Laucourt;22;80;803;8038;2210;80000;998;0;03;00;300;ZZZZZZZZZ;ZZ
80468;Laviéville;22;80;804;8006;2210;80000;033;0;03;08;112;248000747;CC
80469;Lawarde-Mauger-l'Hortoy;22;80;803;8005;2210;80000;033;0;03;08;112;248000523;CC
80470;Léalvillers;22;80;802;8003;2210;80000;033;0;03;08;112;248000747;CC
80472;Lesboeufs;22;80;804;8016;2211;80000;998;0;03;00;300;248000465;CC
80473;Liancourt-Fosse;22;80;803;8038;2210;80000;998;0;04;00;300;ZZZZZZZZZ;ZZ
80474;Licourt;22;80;804;8030;2211;80000;998;0;04;00;300;248000358;CC
80475;Liéramont;22;80;804;8036;2211;80000;998;0;04;00;300;248000572;CC
80476;Liercourt;22;80;801;8023;2209;80000;164;0;04;05;112;248000614;CC
80477;Ligescourt;22;80;801;8019;2209;80000;000;0;04;00;400;200011997;CC
80478;Lignières;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80479;Lignières-Châtelain;22;80;802;8035;2210;80000;998;0;04;00;300;248000762;CC
80480;Lignières-en-Vimeu;22;80;801;8032;0055;80000;000;0;03;00;400;248000580;CC
80481;Lihons;22;80;804;8015;2211;80000;000;0;04;00;400;248000549;CC
80482;Limeux;22;80;801;8023;2210;80000;000;0;03;00;400;248000614;CC
80484;Liomer;22;80;802;8025;2210;80000;000;0;04;00;400;248000762;CC
80485;Loeuilly;22;80;802;8017;2210;80000;033;0;05;08;112;248000648;CC
80486;Long;22;80;801;8004;2210;80000;033;0;05;08;112;248000705;CC
80487;Longavesnes;22;80;804;8036;2211;80000;998;0;02;00;300;248000572;CC
80488;Longpré-les-Corps-Saints;22;80;801;8023;2210;80108;033;1;12;08;112;248000614;CC
80489;Longueau;22;80;802;8010;2210;80601;033;6;62;08;111;248000531;CA
80490;Longueval;22;80;804;8016;2211;80000;000;0;04;00;400;248000465;CC
80491;Longuevillette;22;80;802;8021;2210;80000;033;0;02;08;112;248000416;CC
80493;Louvencourt;22;80;802;8003;2210;80000;997;0;04;00;120;248000747;CC
80494;Louvrechy;22;80;803;8005;2210;80000;033;0;03;08;112;248000523;CC
80495;Lucheux;22;80;802;8021;2210;80000;997;0;05;00;120;248000416;CC
80496;Machiel;22;80;801;8039;2209;80000;000;0;03;00;400;200011997;CC
80497;Machy;22;80;801;8039;2209;80000;000;0;03;00;400;200011997;CC
80498;Mailly-Maillet;22;80;802;8003;2210;80000;998;0;05;00;300;248000747;CC
80499;Mailly-Raineval;22;80;803;8005;2210;80000;033;0;04;08;112;248000523;CC
80500;Maisnières;22;80;801;8022;0055;80000;998;0;05;00;300;247600216;CC
80501;Maison-Ponthieu;22;80;801;8019;2209;80000;997;0;04;00;120;200011997;CC
80502;Maison-Roland;22;80;801;8004;2209;80000;997;0;03;00;120;248000705;CC
80503;Maizicourt;22;80;802;8012;2210;80000;997;0;03;00;120;248000689;CC
80504;Malpart;22;80;803;8027;2210;80000;033;0;02;08;112;248000739;CC
80505;Mametz;22;80;804;8006;2210;80000;998;0;03;00;300;248000747;CC
80507;Marcelcave;22;80;802;8018;2210;80000;033;0;06;08;112;248000499;CC
80508;Marché-Allouarde;22;80;803;8038;2210;80000;998;0;02;00;300;ZZZZZZZZZ;ZZ
80509;Marchélepot;22;80;804;8030;2211;80000;000;0;04;00;400;248000549;CC
80511;Marestmontiers;22;80;803;8027;2210;80000;997;0;02;00;120;248000739;CC
80512;Mareuil-Caubert;22;80;801;8002;2209;80401;164;4;42;05;111;248000556;CC
80513;Maricourt;22;80;804;8016;2211;80000;998;0;03;00;300;248000465;CC
80514;Marieux;22;80;802;8003;2210;80000;033;0;03;08;112;248000747;CC
80515;Marlers;22;80;802;8035;2210;80000;998;0;03;00;300;248000762;CC
80516;Marquaix;22;80;804;8036;2211;80000;998;0;04;00;300;248000572;CC
80517;Marquivillers;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80518;Martainneville;22;80;801;8022;0055;80000;998;0;04;00;300;247600216;CC
80519;Matigny;22;80;804;8024;2211;80000;998;0;05;00;300;248000341;CC
80520;Maucourt;22;80;803;8037;2210;80000;000;0;03;00;400;248000507;CC
80521;Maurepas;22;80;804;8016;2211;80000;998;0;04;00;300;248000465;CC
80522;Le Mazis;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80523;Méaulte;22;80;804;8006;2210;80000;998;0;06;00;300;248000747;CC
80524;Méharicourt;22;80;803;8037;2210;80000;998;0;05;00;300;248000507;CC
80525;Meigneux;22;80;802;8035;2210;80000;000;0;03;00;400;248000762;CC
80526;Le Meillard;22;80;802;8012;2210;80000;997;0;03;00;120;248000689;CC
80527;Méneslies;22;80;801;8011;0055;80205;485;2;21;01;221;248000630;CC
80528;Méréaucourt;22;80;802;8035;2210;80000;000;0;01;00;400;248000762;CC
80529;Mérélessart;22;80;801;8023;2210;80000;997;0;04;00;120;248000614;CC
80530;Méricourt-l'Abbé;22;80;804;8014;2210;80000;033;0;05;08;112;248000499;CC
80531;Méricourt-en-Vimeu;22;80;802;8025;2210;80000;033;0;03;08;112;248000762;CC
80532;Méricourt-sur-Somme;22;80;804;8014;2210;80000;033;0;03;08;112;248000747;CC
80533;Mers-les-Bains;22;80;801;8011;0055;00453;189;4;41;04;111;247600588;CC
80535;Le Mesge;22;80;802;8034;2210;80000;033;0;03;08;112;248000481;CC
80536;Mesnil-Bruntel;22;80;804;8033;2211;80000;998;0;04;00;300;248000721;CC
80537;Mesnil-Domqueur;22;80;801;8004;2210;80000;997;0;02;00;120;248000705;CC
80538;Mesnil-en-Arrouaise;22;80;804;8016;2211;80000;000;0;03;00;400;248000465;CC
80540;Mesnil-Martinsart;22;80;804;8006;2210;80000;998;0;04;00;300;248000747;CC
80541;Mesnil-Saint-Georges;22;80;803;8027;2210;80000;998;0;03;00;300;248000739;CC
80542;Mesnil-Saint-Nicaise;22;80;804;8030;2211;80111;742;1;13;01;221;248000358;CC
80543;Métigny;22;80;802;8026;2210;80000;997;0;03;00;120;248000762;CC
80544;Mézerolles;22;80;802;8012;2210;80000;998;0;03;00;300;248000689;CC
80545;Mézières-en-Santerre;22;80;803;8028;2210;80000;033;0;05;08;112;248000432;CC
80546;Miannay;22;80;801;8029;2209;80000;997;0;05;00;120;248000473;CC
80547;Millencourt;22;80;804;8006;2210;80000;998;0;04;00;300;248000747;CC
80548;Millencourt-en-Ponthieu;22;80;801;8031;2209;80000;164;0;04;05;112;248000622;CC
80549;Miraumont;22;80;804;8006;2210;80000;998;0;05;00;300;248000747;CC
80550;Mirvaux;22;80;802;8041;2210;80000;033;0;03;08;112;248000697;CC
80551;Misery;22;80;804;8030;2211;80000;998;0;03;00;300;248000549;CC
80552;Moislains;22;80;804;8033;2211;80000;998;0;06;00;300;248000721;CC
80553;Molliens-au-Bois;22;80;802;8041;2210;80000;033;0;04;08;112;248000697;CC
80554;Molliens-Dreuil;22;80;802;8026;2210;80000;033;0;05;08;112;248000762;CC
80555;Monchy-Lagache;22;80;804;8024;2211;80000;998;0;05;00;300;248000341;CC
80556;Mons-Boubert;22;80;801;8040;2209;80000;998;0;05;00;300;248000663;CC
80557;Estrées-Mons;22;80;804;8033;2211;80000;998;0;05;00;300;248000721;CC
80558;Monsures;22;80;802;8017;2210;80000;033;0;04;08;112;248000648;CC
80559;Montagne-Fayel;22;80;802;8026;2210;80000;033;0;03;08;112;248000762;CC
80560;Montauban-de-Picardie;22;80;804;8016;2211;80000;998;0;04;00;300;248000465;CC
80561;Montdidier;22;80;803;8027;2210;80202;513;2;21;01;221;248000739;CC
80562;Montigny-sur-l'Hallue;22;80;802;8041;2210;80000;033;0;04;08;112;248000697;CC
80563;Montigny-les-Jongleurs;22;80;802;8012;2210;80000;997;0;02;00;120;248000689;CC
80565;Montonvillers;22;80;802;8041;2210;80000;033;0;02;08;112;248000697;CC
80566;Fieffes-Montrelet;22;80;802;8020;2210;80000;033;0;04;08;112;248000689;CC
80568;Morchain;22;80;804;8030;2211;80000;998;0;04;00;300;248000358;CC
80569;Morcourt;22;80;804;8014;2210;80000;033;0;04;08;112;248000499;CC
80570;Moreuil;22;80;803;8028;2210;80117;033;1;14;08;112;248000432;CC
80571;Morisel;22;80;803;8028;2210;80117;033;1;14;08;112;248000432;CC
80572;Morlancourt;22;80;804;8014;2210;80000;997;0;04;00;120;248000747;CC
80573;Morvillers-Saint-Saturnin;22;80;802;8035;2210;80000;998;0;04;00;300;248000762;CC
80574;Mouflers;22;80;801;8004;2210;80000;033;0;02;08;112;248000705;CC
80575;Mouflières;22;80;801;8032;0055;80000;000;0;02;00;400;248000580;CC
80576;Moyencourt;22;80;803;8038;2210;80000;998;0;04;00;300;248000358;CC
80577;Moyencourt-lès-Poix;22;80;802;8035;2210;80000;033;0;03;08;112;248000762;CC
80578;Moyenneville;22;80;801;8029;2209;80000;164;0;05;05;112;248000473;CC
80579;Muille-Villette;22;80;804;8024;2211;80207;429;2;22;01;221;248000341;CC
80580;Nampont;22;80;801;8039;2209;80000;000;0;04;00;400;200011997;CC
80582;Namps-Maisnil;22;80;802;8017;2210;80000;033;0;06;08;112;248000648;CC
80583;Nampty;22;80;802;8017;2210;80000;033;0;04;08;112;248000648;CC
80584;Naours;22;80;802;8020;2210;80000;033;0;06;08;112;248000697;CC
80585;Nesle;22;80;804;8030;2211;80111;742;1;13;01;221;248000358;CC
80586;Nesle-l'Hôpital;22;80;801;8032;0055;80000;998;0;03;00;300;248000580;CC
80587;Neslette;22;80;801;8032;0055;80000;998;0;02;00;300;248000580;CC
80588;Neufmoulin;22;80;801;8001;2209;80000;164;0;04;05;112;248000556;CC
80589;Neuilly-le-Dien;22;80;801;8019;2209;80000;000;0;03;00;400;200011997;CC
80590;Neuilly-l'Hôpital;22;80;801;8031;2209;80000;164;0;04;05;112;248000622;CC
80591;Neuville-au-Bois;22;80;801;8032;0055;80000;000;0;03;00;400;248000580;CC
80592;Neuville-Coppegueule;22;80;801;8032;0055;80000;000;0;05;00;400;248000762;CC
80593;La Neuville-lès-Bray;22;80;804;8014;2210;80000;998;0;04;00;300;248000747;CC
80594;Neuville-lès-Loeuilly;22;80;802;8017;2210;80000;033;0;03;08;112;248000648;CC
80595;La Neuville-Sire-Bernard;22;80;803;8028;2210;80000;033;0;04;08;112;248000432;CC
80596;Neuvillette;22;80;802;8021;2210;80000;998;0;03;00;300;248000416;CC
80597;Nibas;22;80;801;8046;0055;80000;998;0;05;00;300;248000630;CC
80598;Nouvion;22;80;801;8031;2209;80000;997;0;06;00;120;248000622;CC
80599;Noyelles-en-Chaussée;22;80;801;8019;2209;80000;000;0;04;00;400;200011997;CC
80600;Noyelles-sur-Mer;22;80;801;8031;2209;80000;997;0;05;00;120;248000622;CC
80601;Nurlu;22;80;804;8033;2211;80000;998;0;04;00;300;248000721;CC
80602;Occoches;22;80;802;8012;2210;80000;998;0;03;00;300;248000416;CC
80603;Ochancourt;22;80;801;8046;0055;80000;998;0;04;00;300;248000630;CC
80604;Offignies;22;80;802;8035;2210;80000;998;0;02;00;300;248000762;CC
80605;Offoy;22;80;804;8024;2211;80000;998;0;04;00;300;248000341;CC
80606;Oisemont;22;80;801;8032;0055;80000;000;0;06;00;400;248000580;CC
80607;Oissy;22;80;802;8026;2210;80000;033;0;04;08;112;248000762;CC
80608;Omiécourt;22;80;804;8015;2211;80000;000;0;04;00;400;248000549;CC
80609;Oneux;22;80;801;8004;2209;80000;164;0;04;05;112;248000705;CC
80611;Oresmaux;22;80;802;8017;2210;80000;033;0;05;08;112;248000648;CC
80613;Oust-Marest;22;80;801;8011;0055;00453;189;4;41;04;111;247600588;CC
80614;Outrebois;22;80;802;8012;2210;80000;998;0;04;00;300;248000416;CC
80615;Ovillers-la-Boisselle;22;80;804;8006;2210;80000;998;0;04;00;300;248000747;CC
80616;Pargny;22;80;804;8030;2211;80000;998;0;03;00;300;248000358;CC
80617;Parvillers-le-Quesnoy;22;80;803;8037;2210;80000;998;0;04;00;300;248000507;CC
80618;Pendé;22;80;801;8040;0055;80000;000;0;06;00;400;248000663;CC
80619;Pernois;22;80;802;8020;2210;80206;033;2;22;08;112;248000457;CC
80620;Péronne;22;80;804;8033;2211;80209;362;2;22;01;211;248000721;CC
80621;Pertain;22;80;804;8030;2211;80000;000;0;04;00;400;248000549;CC
80622;Picquigny;22;80;802;8034;2210;80102;033;1;11;08;112;248000481;CC
80623;Piennes-Onvillers;22;80;803;8027;2210;80000;998;0;04;00;300;248000739;CC
80624;Pierregot;22;80;802;8041;2210;80000;033;0;04;08;112;248000697;CC
80625;Pierrepont-sur-Avre;22;80;803;8028;2210;80000;997;0;05;00;120;248000432;CC
80626;Pissy;22;80;802;8026;2210;80000;033;0;04;08;112;248000531;CA
80627;Plachy-Buyon;22;80;802;8017;2210;80000;033;0;05;08;112;248000648;CC
80628;Le Plessier-Rozainvillers;22;80;803;8028;2210;80000;033;0;05;08;112;248000432;CC
80629;Poeuilly;22;80;804;8036;2211;80000;074;0;03;07;112;248000572;CC
