NIVGEO;CODGEO;LIBGEO;NB_COM
EPCI;200041465;CC Val Eyrieux;31
EPCI;200041499;CC Aunis Atlantique;20
EPCI;200041507;CA La Riviera du Levant;4
EPCI;200041515;CC du Bassin de Pont-à-Mousson;31
EPCI;200041523;CC de la Haute-Saintonge;129
EPCI;200041556;CC Portes de la Creuse en Marche;17
EPCI;200041572;CC Dronne et Belle;22
EPCI;200041614;CC Aunis Sud;27
EPCI;200041622;CC Ardennes Thiérache;37
EPCI;200041630;CA Ardenne Métropole;61
EPCI;200041689;CC Vals de Saintonge;111
EPCI;200041721;CC de la Haute Comté;38
EPCI;200041762;CA Rochefort Océan;25
EPCI;200041788;CA du Pays Nord Martinique;18
EPCI;200041853;CC du Pays de Montbozon et du Chanois;27
EPCI;200041861;CC du Triangle Vert;42
EPCI;200041879;CC Terres de Saône;38
EPCI;200041887;CC du Val Marnaysien;45
EPCI;200041960;CC Pévèle-Carembault;38
EPCI;200041994;CC Haut Val de Sèvre;19
EPCI;200042000;CC Bruyères-Vallons des Vosges;37
EPCI;200042174;CA Lorient;25
EPCI;200042182;CC du Mont des Avaloirs;26
EPCI;200042190;CA de la Porte du Hainaut;46
EPCI;200042372;CC des Coteaux Arrats Gimone;30
EPCI;200042414;CC Bresse Revermont 71;17
EPCI;200042463;CC de la Montagne Noire;23
EPCI;200042497;CC Dombes Saône Vallée;19
EPCI;200042604;CC de Granville, Terre et Mer;32
EPCI;200042620;CC de Suippe et Vesle;16
EPCI;200042646;CC Grand Orb en Languedoc;24
EPCI;200042653;CC Sud-Hérault;17
EPCI;200042703;CC de l'Argonne Champenoise;60
EPCI;200042729;CC de la Baie du Cotentin;30
EPCI;200042901;CC Drôme Sud Provence;14
EPCI;200042935;CC Haut - Bugey;36
EPCI;200042943;CC du Cap Corse;18
EPCI;200042992;CC Perthois-Bocage et Der;25
EPCI;200043016;CC Val de Charente;34
EPCI;200043065;CC du Val d'Amboise;14
EPCI;200043081;CC Chinon, Vienne et Loire;18
EPCI;200043123;CC Auray Quiberon Terre Atlantique;24
EPCI;200043156;CC du Pays Rethélois;65
EPCI;200043172;CA du Bassin de Brive;48
EPCI;200043263;CC Coeur de l'Avesnois;43
EPCI;200043321;CC du Pays de Mormal;53
EPCI;200043354;CC de Villedieu Intercom;27
EPCI;200043396;CA Maubeuge Val de Sambre;43
EPCI;200043404;CC du Sud Avesnois;12
EPCI;200043438;CC de la Moivre à la Coole;28
EPCI;200043495;CA du Pays de Laon;38
EPCI;200043602;CC des Albères et de la Côte Vermeille;15
EPCI;200043628;CC des Vallées du Clain;16
EPCI;200043693;CC Terre Lorraine du Longuyonnais;27
EPCI;200043776;CC Pyrénées Audoises;62
EPCI;200043974;CC du Sud Gironde;37
EPCI;200043982;CC du Bazadais;31
EPCI;200043990;CC Vallons de Haute-Bretagne Communauté;18
EPCI;200044014;CC Creuse Grand Sud;26
EPCI;200044030;CC des Sept Vallées;69
EPCI;200044048;CC Osartis Marquion;49
EPCI;200044253;CC du Bassin de Joinville en Champagne;59
EPCI;200044394;CC du Réolais en Sud Gironde;41
EPCI;200044469;CC du Pays de Mirepoix;33
EPCI;200044618;CA du Douaisis (C.A.D.);35
EPCI;200044691;CA du Nord Grande Terre;5
EPCI;200046977;Métropole de LYON;59
EPCI;200048551;CC du Pays de Craon;37
EPCI;200049187;CA du Grand Verdun;26
EPCI;200049211;CC Conflent-Canigó;47
EPCI;200049484;CC Berry Grand Sud;32
EPCI;200050532;CC de Petite-Terre;2
EPCI;200054781;Métropole du Grand Paris;131
EPCI;200054807;Métropole d'Aix-Marseille-Provence;92
EPCI;200055481;CC Beauce Val de Loire;30
EPCI;200055655;CA Roissy Pays de France;42
EPCI;200055887;CC Mayenne Communauté;33
EPCI;200056232;CA Communauté Paris-Saclay;27
EPCI;200056380;CA Plaine Vallée;18
EPCI;200057859;CA Coeur d'Essonne;21
EPCI;200057958;CA Paris - Vallée de la Marne;12
EPCI;200058360;CC Entre Beauce et Perche;35
EPCI;200058477;CA Val d'Yerres Val de Seine;9
EPCI;200058485;CA Val Parisis;15
EPCI;200058519;CA Saint-Germain Boucles de Seine;20
EPCI;200058782;CA de Saint-Quentin-en-Yvelines;12
EPCI;200059228;CA Grand Paris Sud Seine Essonne Sénart;24
EPCI;200059392;CC Bièvre Isère;55
EPCI;200059400;CC Porte Océane du Limousin;13
EPCI;200059871;CC du Centre-Ouest;5
EPCI;200059889;CU Grand Paris Seine et Oise;73
EPCI;200060010;CA Mauges Communauté;6
EPCI;200060457;CA de Dembeni - Mamoudzou;2
EPCI;200060465;CC du Nord de Mayotte;4
EPCI;200060473;CC du Sud;4
EPCI;200065563;CC Normandie-Cabourg-Pays d'Auge;33
EPCI;200065589;CC Val Ès Dunes;18
EPCI;200065597;CU Caen la Mer;50
EPCI;200065647;CA Pays de Montbéliard;72
EPCI;200065787;CC de Pont-Audemer - Val de Risle;28
EPCI;200065886;CA Loire Forez;88
EPCI;200065894;CC de Forez-Est;49
EPCI;200065928;CA Lannion-Trégor Communauté;60
EPCI;200066009;CA Mulhouse Alsace;39
EPCI;200066017;CC Lieuvin Pays d'Auge;46
EPCI;200066025;CC Pays Rhin - Brisach;29
EPCI;200066033;CC Porte d'Alsace - Largue;44
EPCI;200066041;CC d'Altkirch et Environs;64
EPCI;200066058;CA Saint-Louis;40
EPCI;200066108;CC Haute Saulx et Perthois-Val d'Ornois;52
EPCI;200066116;CC Argonne-Meuse;38
EPCI;200066124;CA du Rabastinois - Tarn et Dadou - Vère Grésigne et Pays Salvagnacois;63
EPCI;200066132;CC du Pays de Stenay et du Val Dunois;41
EPCI;200066140;CC Entre Aire et Meuse - Triaucourt-Vaubécourt;47
EPCI;200066157;CC de Commercy - Void - Vaucouleurs;54
EPCI;200066165;CC Val de Meuse - Voie Sacrée;25
EPCI;200066173;CC de Damvillers Spincourt;41
EPCI;200066223;CC Arize Lèze;27
EPCI;200066231;CC des Portes d'Ariège Pyrénées;35
EPCI;200066280;CC du Pithiverais;31
EPCI;200066322;CC Terres des Confluences;22
EPCI;200066330;CC Terres du Haut-Berry;29
EPCI;200066348;CC Minervois Saint-Ponais Orb-Jaur;36
EPCI;200066355;CA du Bassin de Thau;14
EPCI;200066363;CC de la Haute Ariège;56
EPCI;200066371;CC Causses et Vallée de la Dordogne;79
EPCI;200066389;CA Saint-Lô;64
EPCI;200066405;CC Roumois Seine;62
EPCI;200066413;CC Intercom Bernay Terres de Normandie;80
EPCI;200066462;CC Interco Normandie Sud Eure;58
EPCI;200066512;CC Élan Limousin Avenir Nature;24
EPCI;200066520;CC Ouest Limousin;16
EPCI;200066553;CC des Monts de Lacaune et de la Montagne du Haut Languedoc;19
EPCI;200066561;CC Sidobre Val d'Agout-Vals et Plateaux des Monts de Lacaune;17
EPCI;200066587;CC des Monts du Lyonnais;24
EPCI;200066603;CC du Pays de Lubersac-Pompadour;12
EPCI;200066637;CC Hautes Terres;39
EPCI;200066645;CC Vézère-Monédières-Millesources;19
EPCI;200066652;CC Grand Sud Tarn et Garonne;27
EPCI;200066660;CC des Pays de Caldaguès-Aubrac, Pierrefort-Neuvéglise, Planèze, Saint-Flour Margeride;53
EPCI;200066678;CC de la Châtaigneraie Cantalienne;51
EPCI;200066710;CC Cingal-Suisse Normande;47
EPCI;200066728;CC Vallées de l'Orne et de l'Odon;23
EPCI;200066744;CC Haute-Corrèze Communauté;71
EPCI;200066751;CC Xaintrie Val'dordogne;30
EPCI;200066769;CC Midi Corrézien;35
EPCI;200066777;CC de Ploërmel Communauté;32
EPCI;200066785;CC de l'Oust à Brocéliande Communauté;26
EPCI;200066793;CA du Grand Annecy;34
EPCI;200066801;CC Isigny-Omaha Intercom;59
EPCI;200066819;CC du Volvestre;32
EPCI;200066827;CC du Pays de Honfleur-Beuzeville;29
EPCI;200066835;CC de Sézanne-Sud-Ouest Marnais;62
EPCI;200066850;CC des Paysages de la Champagne;54
EPCI;200066868;CC Presqu'île de Crozon-Aulne Maritime;10
EPCI;200066876;CA de Châlons-en-Champagne;46
EPCI;200066884;CC Quercy Vert-Aveyron;13
EPCI;200066892;CC de Vendeuvre-Soulaines;38
EPCI;200066918;CA Alès;73
EPCI;200066926;CA Grand Auch Coeur de Gascogne;34
EPCI;200066975;CC Senlis Sud Oise;18
EPCI;200067023;CC Coutances Mer et Bocage;64
EPCI;200067031;CC Côte Ouest Centre Manche;31
EPCI;200067049;CC de l'Ouest Corse;33
EPCI;200067064;CC Decazeville Communauté;12
EPCI;200067072;CC Haut-Léon Communauté;14
EPCI;200067080;CC Chablis, Villages et Terroirs;36
EPCI;200067106;CA du Pays Basque;158
EPCI;200067114;CA de l'Auxerrois;29
EPCI;200067122;CC Coteaux et Plaines du Pays Lafrançaisain;11
EPCI;200067130;CC de Puisaye-Forterre;63
EPCI;200067155;CC Saint Affricain, Roquefort, Sept Vallons;17
EPCI;200067163;CC Monts, Rance et Rougier;23
EPCI;200067171;CC Aubrac et Carladez;21
EPCI;200067189;CC Ciate, Bourganeuf ? Royère-De-Vassivière;47
EPCI;200067197;CC Monts d'Arrée Communauté;13
EPCI;200067205;CA du Cotentin;132
EPCI;200067213;CU du Grand Reims;143
EPCI;200067221;CC Centre Morbihan Communauté;19
EPCI;200067239;CC des Luys en Béarn;66
EPCI;200067247;CC Pleyben-Châteaulin-Porzay;17
EPCI;200067254;CA Pau Béarn Pyrénées;31
EPCI;200067262;CC du Pays d'Oloron et des Vallées du Haut-Béarn;48
EPCI;200067288;CC du Béarn des Gaves;53
EPCI;200067296;CC du Nord Est Béarn;74
EPCI;200067304;CC Serein et Armance;29
EPCI;200067320;CC Serre-Ponçon Val d'Avance;16
EPCI;200067346;CA Pornic Agglo Pays de Retz;14
EPCI;200067361;CC Grand-Figeac;92
EPCI;200067379;CC Côtes de Champagne et Val de Saulx;40
EPCI;200067429;CC Haut Nivernais-Val d'Yonne;25
EPCI;200067437;CA Provence-Alpes;46
EPCI;200067445;CC Buëch-Dévoluy;20
EPCI;200067452;CC du Guillestrois et du Queyras;16
EPCI;200067460;CC Loudéac Communauté - Bretagne Centre;42
EPCI;200067478;CC Comtal Lot et Truyère;21
EPCI;200067486;CC Bouzonvillois-Trois Frontières;43
EPCI;200067502;CC Saint-Avold Centre Mosellan;41
EPCI;200067510;CC Pays Dunois, Pays Sostranien, Bénévent - Grand-Bourg;43
EPCI;200067544;CC Pays de Boussac, Carrefour des Quatre Provinces, Evaux-Les-Bains ? Chambon-sur-Voueize;43
EPCI;200067551;CA Thonon;25
EPCI;200067593;CC Chénérailles, Auzances ? Bellegarde et Haut Pays Marchois;49
EPCI;200067627;CC Billom Communauté;26
EPCI;200067635;CA Clisson Sèvre et Maine;16
EPCI;200067643;CC Meurthe, Mortagne, Moselle;37
EPCI;200067650;CC Houve-Pays Boulageois;37
EPCI;200067668;CC de la Cléry, du Betz et de l'Ouanne;24
EPCI;200067676;CC Canaux et Forêts en Gâtinais;38
EPCI;200067684;CA Épernay, Coteaux et Plaine de Champagne;50
EPCI;200067692;CC Tannay-Brinon-Corbigny;58
EPCI;200067700;CC Sud Nivernais;20
EPCI;200067742;CC Serre-Ponçon;17
EPCI;200067759;CC Vallées et Plateau d'Ardenne;31
EPCI;200067767;CC du Royans-Vercors;18
EPCI;200067783;CC de Hanau-la Petite Pierre;38
EPCI;200067791;CA Pays Foix-Varilhes;43
EPCI;200067817;CC Saône-Beaujolais;42
EPCI;200067825;CA Gap-Tallard-Durance;17
EPCI;200067841;CC de l'Alsace Bossue;45
EPCI;200067866;CC Sèvre et Loire;11
EPCI;200067874;CA de Haguenau;36
EPCI;200067882;CC Bazois Loire Morvan;46
EPCI;200067890;CC Morvan Sommets et Grands Lacs;34
EPCI;200067908;CC Amognes Coeur du Nivernais;28
EPCI;200067916;CC Loire, Vignobles et Nohain;30
EPCI;200067924;CC du Canton d'Erstein;28
EPCI;200067932;CA Golfe du Morbihan ? Vannes;34
EPCI;200067940;CC Couserans-Pyrénées;94
EPCI;200067957;CC Haut Chemin-Pays de Pange;28
EPCI;200067965;CA de la Région de Compiègne et de la Basse Automne;22
EPCI;200067973;CC du Pays de Thelle et Ruraloise;41
EPCI;200067981;CA Guingamp-Paimpol Armor-Argoat;57
EPCI;200067999;CA du Beauvaisis;44
EPCI;200068005;CC de l'Oise Picarde;61
EPCI;200068047;CA Creil Sud Oise;11
EPCI;200068070;CC Loue-Lison;75
EPCI;200068088;CC Loire, Nièvre et Bertranges;32
EPCI;200068096;CC Champsaur-Valgaudemar;27
EPCI;200068104;CA de la Provence Verte;28
EPCI;200068112;CC de Saverne-Marmoutier-Sommerau;35
EPCI;200068120;CA Quimper Bretagne Occidentale;14
EPCI;200068146;CC Sarrebourg Moselle Sud;76
EPCI;200068229;CC des Baronnies en Drôme Provençale;67
EPCI;200068278;CC Berry Loire Puisaye;20
EPCI;200068294;CC des Deux Vallées Vertes;56
EPCI;200068369;CC de Mirecourt Dompaire;78
EPCI;200068377;CC de la Porte des Vosges Méridionales;10
EPCI;200068435;CC Coeur du Perche;12
EPCI;200068443;CC Andaine - Passais;12
EPCI;200068450;CC Argentan Intercom;52
EPCI;200068468;CC des Pays de l'Aigle;30
EPCI;200068484;CC des Causses à l'Aubrac;17
EPCI;200068500;CA de Cambrai;55
EPCI;200068534;CC Terroir de Caux;81
EPCI;200068542;CC Les Balcons du Dauphiné;47
EPCI;200068559;CC de l'Ouest Vosgien;70
EPCI;200068567;CC Les Vals du Dauphiné;37
EPCI;200068625;"CC Alpes-Provence-Verdon ""sources de Lumière""";41
EPCI;200068641;CA Le Muretain;26
EPCI;200068658;CA de Chaumont, du Bassin Nogentais et du Bassin de Bologne Vignory Froncles;63
EPCI;200068666;CA de Saint-Dizier Der et Blaise;60
EPCI;200068674;CA du Lac du Bourget (Grand Lac);28
EPCI;200068682;CC Terre d'Eau;45
EPCI;200068757;CA d'Épinal;76
EPCI;200068765;CC du Sisteronais-Buëch;62
EPCI;200068773;CC des Vosges Côté Sud Ouest;60
EPCI;200068781;CA Valence Romans;56
EPCI;200068799;CC Intercom de la Vire au Noireau;18
EPCI;200068807;CC Lèze Ariège;19
EPCI;200068815;CC Coeur de Garonne;48
EPCI;200068831;CC Pays Ségali;23
EPCI;200068856;CC des Hauts du Perche;12
EPCI;200068864;CC de la Mossig et du Vignoble;24
EPCI;200068872;CC Éguzon - Argenton - Vallée de la Creuse;21
EPCI;200068880;CC du Canton de Vatan et de Champagne Berrichonne;30
EPCI;200068914;CC La Rochefoucauld - Porte du Périgord;29
EPCI;200068922;CC du Confluent et des Coteaux de Prayssas;28
EPCI;200068930;CC Fumel Vallée du Lot;27
EPCI;200068948;CC Albret Communauté;34
EPCI;200068955;CC Anjou Loir et Sarthe;18
EPCI;200068963;CC Maine Coeur de Sarthe;13
EPCI;200068989;CA Dinan;65
EPCI;200068997;CA Arlysère;39
EPCI;200069003;CC du Barséquanais en Champagne;53
EPCI;200069029;CA des Deux Baies en Montreuillois;46
EPCI;200069037;CA du Pays de Saint-Omer;53
EPCI;200069052;CA Grand Belfort;53
EPCI;200069060;CC des Vosges du Sud;22
EPCI;200069086;CC Leff Armor Communauté;28
EPCI;200069094;CC Isle et Crempse-en-Périgord;28
EPCI;200069102;CC Randon - Margeride;20
EPCI;200069110;CA Chambéry Métropole-Coeur des Bauges;38
EPCI;200069128;CC Mont Lozère;21
EPCI;200069136;CC des Cévennes Au Mont Lozère;19
EPCI;200069144;CC des Hautes Terres de l'Aubrac;17
EPCI;200069151;CC Gorges Causses Cévennes;17
EPCI;200069169;CC Dômes Sancy Artense;26
EPCI;200069177;CC Mond'Arverne Communauté;28
EPCI;200069185;CC des Terres d'Apcher-Margeride-Aubrac;20
EPCI;200069193;CC de la Dombes;36
EPCI;200069227;CC Pays Fort Sancerrois Val de Loire;36
EPCI;200069235;CC du Haut Pays du Montreuillois;49
EPCI;200069250;CA Troyes Champagne Métropole;81
EPCI;200069268;CC Aubrac Lot Causse et Pays de Chanac;15
EPCI;200069300;CA Tarbes-Lourdes-Pyrénées;86
EPCI;200069383;CC du Grand Villefranchois;29
EPCI;200069391;CC Lamballe Terre et Mer;40
EPCI;200069409;CA Saint-Brieuc Armor;32
EPCI;200069417;CC Pays d'Orthe et Arrigans;24
EPCI;200069425;CA Mont-Saint-Michel-Normandie;97
EPCI;200069433;CC de Vezouze en Piémont;51
EPCI;200069441;CC du Pays de Bitche;46
EPCI;200069458;CC des Vallées d'Auge et du Merlerault;48
EPCI;200069482;CC des Campagnes de l'Artois;96
EPCI;200069516;CC Seulles Terre et Mer;28
EPCI;200069524;CC Pré-Bocage Intercom;27
EPCI;200069532;CA Lisieux Normandie;48
EPCI;200069540;CC Norge et Tille;14
EPCI;200069565;CC des Lacs et Montagnes du Haut-Doubs;32
EPCI;200069581;CC de Podensac, des Coteaux de Garonne et de Lestiac-sur-Garonne, Paillet, Rions;25
EPCI;200069599;CC Rurales de l'Entre-deux-Mers;52
EPCI;200069615;CC Bresse Haute Seille;56
EPCI;200069623;CC Champagnole Nozeroy Jura;63
EPCI;200069631;CC Terres de Chalosse;34
EPCI;200069649;CC Chalosse Tursan;50
EPCI;200069656;CC Coeur Haute Lande;26
EPCI;200069664;CC Meuse Rognon;60
EPCI;200069672;CC du Ternois;104
EPCI;200069698;CC Mâconnais - Tournugeois;24
EPCI;200069722;CC Interrégionale Aumale ? Blangy-sur-Bresle;43
EPCI;200069730;CC des Quatre Rivières;54
EPCI;200069748;CC Val de Gâtine;33
EPCI;200069755;CC du Cellois, Coeur du Poitou, Mellois et du Val de Boutonne;78
EPCI;200069763;CC du Haut-Poitou;31
EPCI;200069821;CA Fécamp Caux Littoral;35
EPCI;200069839;CC Côte d'Albâtre;61
EPCI;200069847;CC Plateau de Caux-Doudeville-Yerville;40
EPCI;200069854;CA Grand-Poitiers;40
EPCI;200069912;CC des Forêts du Perche;15
EPCI;200069953;CC des Portes Euréliennes d'Ile de France;55
EPCI;200069961;CC du Grand Châteaudun;26
EPCI;200069995;CC Médoc Coeur de Presqu'ile;19
EPCI;200070035;CC du Civraisien en Poitou;40
EPCI;200070043;CC Vienne et Gartempe;55
EPCI;200070068;CC Communauté Bray-Eawy;46
EPCI;200070092;CA du Libournais;46
EPCI;200070100;CC du Val de Sully;19
EPCI;200070118;CC Val de Saône Centre;15
EPCI;200070126;CC Seine et Aube;25
EPCI;200070142;CC Lyons Andelle;31
EPCI;200070159;CC Coeur de Beauce;51
EPCI;200070167;CC Terres de Perche;24
EPCI;200070183;CC des Terres du Val de Loire;25
EPCI;200070233;CC Terres de Montaigu, Cc Montaigu-Rocheservière;14
EPCI;200070282;CC Lavalette Tude Dronne;50
EPCI;200070290;CC Pays de l'Audunois et du Bassin de Landres;25
EPCI;200070308;CA Mâconnais Beaujolais;39
EPCI;200070316;CC Entre Arroux, Loire et Somme;30
EPCI;200070324;CC du Territoire de Lunéville à Baccarat;43
EPCI;200070332;CC du Pays de Chalindrey, de Vannier Amance et de la Région de Bourbonne-Les-Bains;63
EPCI;200070340;CC Haute-Maurienne Vanoise;10
EPCI;200070365;CC Corbières Salanque Méditerranée;21
EPCI;200070373;CC Loir-Lucé-Bercé;24
EPCI;200070407;CA Pays d'Issoire;90
EPCI;200070431;CC du Sud Grésivaudan;47
EPCI;200070449;CC Inter-Caux-Vexin;64
EPCI;200070464;CC Coeur de Maurienne Arvan;16
EPCI;200070506;CC Pays de Nexon Monts de Chalus;15
EPCI;200070514;CA du Grand Cognac;58
EPCI;200070530;CC du Grand Autunois Morvan;55
EPCI;200070548;CC La Clayette Chauffailles en Brionnais;29
EPCI;200070555;CC de la Veyle;18
EPCI;200070563;CC Terres Touloises;42
EPCI;200070571;CC Coeur de Berry;15
EPCI;200070589;CC de Seille et Mauchère et Grand Couronné;42
EPCI;200070647;CA Bergeracoise;38
EPCI;200070662;CC Bretagne Porte de Loire Communauté;20
EPCI;200070670;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;19
EPCI;200070688;CC Couesnon Marches de Bretagne;19
EPCI;200070712;CC Thiers Dore et Montagne;30
EPCI;200070720;CC Médoc Atlantique;14
EPCI;200070738;CC Mad et Moselle;49
EPCI;200070746;CA Sarreguemines Confluences;38
EPCI;200070753;CC Riom Limagne et Volcans;31
EPCI;200070761;CC Ambert Livradois Forez;58
EPCI;200070779;CC Brie des Rivières et Châteaux;31
EPCI;200070787;CC du Plateau de Lannemezan;57
EPCI;200070795;CC du Pays de Trie et du Magnoac;50
EPCI;200070803;CC des Coteaux de Pouyastruc et du Canton de Tournay;54
EPCI;200070811;CC Pyrénées Vallées des Gaves;46
EPCI;200070829;CC Neste Barousse;43
EPCI;200070845;CC des Pays de Briey, du Jarnisy et de l'Orne;41
EPCI;200070852;CC Usses et Rhône;26
EPCI;200070894;CC de Gevrey-Chambertin et de Nuits-Saint-Georges;56
EPCI;200070902;CC Auxonne Pontailler Val de Saône;35
EPCI;200070910;CC Tille et Venelle;18
EPCI;200070928;CC Terre de Picardie;44
EPCI;200070936;CC Ponthieu-Marquenterre;71
EPCI;200070944;CC du Vimeu;26
EPCI;200070951;CC du Territoire Nord Picardie;70
EPCI;200070969;CC Avre Luce Noye;49
EPCI;200070977;CC du Grand Roye;62
EPCI;200070985;CC de l'Est de la Somme;42
EPCI;200070993;CA de la Baie de Somme;44
EPCI;200071017;CC des Terres d'Auxois;77
EPCI;200071025;CC Haute-Provence-Pays de Banon;21
EPCI;200071033;CC Jabron-Lure-Vançon-Durance;14
EPCI;200071041;CC du Chaourçois et du Val d'Armance;42
EPCI;200071058;CC Les Avant-Monts;25
EPCI;200071066;CA de Saint-Dié-Des-Vosges;74
EPCI;200071074;CC Les Portes de l'Ile de France;19
EPCI;200071082;CA Montluçon Communauté;21
EPCI;200071116;CA Ecla  (Espace Communautaire Lons Agglomération);32
EPCI;200071140;CA Moulins Communauté;44
EPCI;200071157;CC des Hautes-Vosges;22
EPCI;200071165;CA Les Sables d'Olonne;7
EPCI;200071173;CC du Pays Arnay Liernais;34
EPCI;200071181;CC Somme Sud-Ouest;120
EPCI;200071199;CC Plaine Limagne;25
EPCI;200071207;CC de Pouilly en Auxois ? Bligny-sur-Ouche;47
EPCI;200071215;CC Chavanon Combrailles et Volcans;36
EPCI;200071223;CC Nièvre et Somme;38
EPCI;200071298;CC des Terres du Lauragais;58
EPCI;200071314;CC Save Garonne et Côteaux de Cadours;29
EPCI;200071363;CA Vichy Communauté;38
EPCI;200071371;CC du Pays de Bâgé et de Pont-De-Vaux;21
EPCI;200071389;CC Saint-Pourçain Sioule Limagne;61
EPCI;200071405;CC Ardèche Rhône Coiron;15
EPCI;200071413;CA Privas Centre Ardèche;42
EPCI;200071454;CA Evreux Portes de Normandie;62
EPCI;200071470;CC Entr'Allier Besbre et Loire;44
EPCI;200071496;CC du Bocage Bourbonnais;25
EPCI;200071504;CC des Collines du Perche Normand;16
EPCI;200071512;CC Commentry Montmarault Néris Communauté;33
EPCI;200071520;CC Domfront Tinchebray Interco;15
EPCI;200071538;CC Terres de Bresse;26
EPCI;200071546;CC Sud Retz Atlantique;9
EPCI;200071553;CC Loire Layon Aubance;19
EPCI;200071579;CC Bresse Louhannaise Intercom';29
EPCI;200071587;CC Loches Sud Touraine;68
EPCI;200071595;CC Arbois, Poligny, Salins, Coeur du Jura;66
EPCI;200071629;CC Challans-Gois Communauté;11
EPCI;200071645;CC Saint Cyr Mère Boitier entre Charolais et Mâconnais;18
EPCI;200071652;CC du Pays Fertois et du Bocage Carrougien;19
EPCI;200071678;CA du Choletais;26
EPCI;200071751;CA du Bassin de Bourg-en-Bresse;75
EPCI;200071769;CC Picardie des Châteaux;39
EPCI;200071777;CC d'Arcis, Mailly, Ramerupt;39
EPCI;200071785;CA Chauny Tergnier la Fère;48
EPCI;200071819;CC du Périgord Nontronnais;28
EPCI;200071827;CA du Grand Angoulême;38
EPCI;200071843;CC du Vexin Normand;36
EPCI;200071850;CC du Pithiverais-Gâtinais;32
EPCI;200071868;CC des Vallées du Haut-Anjou;17
EPCI;200071876;CA Saumur Val de Loire;49
EPCI;200071884;CC Le Grand Charolais;44
EPCI;200071892;CA du Saint-Quentinois;39
EPCI;200071900;CC Moutierrois Talmondais;20
EPCI;200071918;CC du Pays de Saint-Fulgent - les Essarts;10
EPCI;200071926;CC du Limouxin;78
EPCI;200071934;CC Pays de Fontenay-Vendée;26
EPCI;200071942;CC Haut Limousin en Marche;43
EPCI;200071967;CC Pays d'Évian Vallée d'Abondance;22
EPCI;200071983;CC Thiérache Sambre et Oise;36
EPCI;200071991;CC Retz-en-Valois;54
EPCI;200072007;CC de la Montagne d'Ardèche;29
EPCI;200072015;CA Annonay Rhône;29
EPCI;200072023;CC Coeur de Charente;54
EPCI;200072031;CA de la Région de Château-Thierry;87
EPCI;200072049;CC de Charente Limousine;62
EPCI;200072056;CC Porte du Jura;25
EPCI;200072064;CC Val-de-Cher-Controis;37
EPCI;200072072;CA Territoires Vendômois;66
EPCI;200072080;CC du Pays de Saint-Éloy;34
EPCI;200072098;CC Combrailles Sioule et Morge;29
EPCI;200072106;CC Adour Madiran;72
EPCI;200072122;CC Pays de Coulommiers;24
EPCI;200072130;CA du Pays de Meaux;22
EPCI;200072304;CC Vallée de l'Ubaye - Serre-Ponçon;13
EPCI;200072312;CA Seine Normandie;66
EPCI;200072320;CC Val de Gers;45
EPCI;200072346;CA du Pays de Fontainebleau;26
EPCI;200072452;CA Fougères;33
EPCI;200072460;CA de Béthune-Bruay, Artois-Lys Romane;100
EPCI;200072478;CC Pays d'Opale;28
EPCI;200072544;CC des Deux Morin;31
EPCI;200072635;CC Pyrénées Haut Garonnaises;77
EPCI;200072643;CC Coeur et Coteaux du Comminges;104
EPCI;200072650;CC Touraine Vallée de l'Indre;22
EPCI;200072668;CC Touraine Val de Vienne;40
EPCI;200072676;CC Maine Saosnois;52
EPCI;200072684;CC Le Gesnois Bilurien;23
EPCI;200072692;CC des Vallées de la Braye et de l'Anille;20
EPCI;200072700;CC Haute Sarthe Alpes Mancelles;40
EPCI;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;25
EPCI;200072726;CC Châteaubriant-Derval;26
EPCI;200072734;CC Estuaire et Sillon;11
EPCI;200072825;CC Mirebellois et Fontenois;32
EPCI;200072874;CC Val Briard;25
EPCI;200072882;CC de Vie et Boulogne;15
EPCI;200072981;CC Touraine Ouest Val de Loire;29
EPCI;200072999;CC du Grand Langres;54
EPCI;200073013;CC Carnelle Pays-De-France;19
EPCI;200073096;CA Hermitage-Tournonais-Herbasse-Pays de Saint-Félicien;41
EPCI;200073104;CC de l'Ile-Rousse - Balagne;22
EPCI;200073112;CC Sud Sarthe;23
EPCI;200073120;CC Nebbiu - Conca d'Oro;15
EPCI;200073138;CC des Quatre Territoires;42
EPCI;200073146;CC Cagire Garonne Salat;55
EPCI;200073161;CC Touraine-Est Vallées;10
EPCI;200073237;CC de Gâtine et Choisilles - Pays de Racan;19
EPCI;200073245;CC du Bassin d'Aubenas;29
EPCI;200073252;CC de la Castagniccia-Casinca;42
EPCI;200073260;CC Sud Vendée Littoral;44
EPCI;200073344;CA Rambouillet Territoires;36
EPCI;200073393;CC des Rives du Haut-Allier;65
EPCI;200073401;CC Mézenc-Loire-Meygal;22
EPCI;200073419;CA du Puy-en-Velay;71
EPCI;200073427;CC Marches du Velay-Rochebaron;14
EPCI;240100578;CC du Plateau d'Hauteville;9
EPCI;240100610;CC de la Côtière à Montluel;9
EPCI;240100750;CC du Pays de Gex;27
EPCI;240100800;CC de Miribel et du Plateau;6
EPCI;240100883;CC de la Plaine de l'Ain;53
EPCI;240100891;CC du Pays Bellegardien (Ccpb);15
EPCI;240200444;CC de la Thiérache du Centre;68
