CODGEO;LIBGEO;DEP;REG;EPCI;NATURE_EPCI;ARR;CV;ZE2010;UU2010;TUU2014;TDUU2014;AU2010;TAU2014;CATAEU2010;BV2012
69203;Saint-Genis-l'Argentière;69;84;200066587;CC;692;6902;8214;69000;0;06;002;09;112;69220
69204;Saint-Genis-Laval;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69205;Saint-Genis-les-Ollières;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69206;Saint-Georges-de-Reneins;69;84;200067817;CC;692;6907;8213;00451;4;41;002;09;112;69019
69207;Saint-Germain-au-Mont-d'Or;69;84;200046977;ME;691;69ZZ;8213;69202;2;21;002;09;112;69123
69208;Saint-Germain-Nuelles;69;84;246900625;CC;692;6904;8214;69303;4;41;002;09;112;69010
69209;Saint-Igny-de-Vers;69;84;200067817;CC;692;6911;8213;69000;0;05;000;00;400;71120
69210;Saint-Jacques-des-Arrêts;69;84;200067817;CC;692;6911;8213;69000;0;03;000;00;400;71090
69211;Saint-Jean-d'Ardières;69;84;200067817;CC;692;6903;8213;00451;4;41;002;09;112;69019
69212;Saint-Jean-des-Vignes;69;84;200040574;CC;692;6904;8213;00758;7;73;002;09;111;69123
69213;Saint-Jean-de-Touslas;69;84;246900740;CC;692;6908;8214;69000;0;05;002;09;112;69141
69214;Saint-Jean-la-Bussière;69;84;200040566;CA;692;6911;8214;69000;0;06;998;00;300;69006
69215;Saint-Julien;69;84;200040590;CA;692;6907;8213;69206;2;22;002;09;112;69019
69216;Saint-Julien-sur-Bibost;69;84;246900625;CC;692;6902;8214;69000;0;05;002;09;112;69010
69217;Saint-Just-d'Avray;69;84;200040566;CA;692;6910;8213;69000;0;05;002;09;112;69006
69218;Saint-Lager;69;84;200067817;CC;692;6903;8213;69000;0;05;002;09;112;69019
69219;Saint-Laurent-d'Agny;69;84;246900740;CC;692;6908;8214;69000;0;07;002;09;112;69141
69220;Saint-Laurent-de-Chamousset;69;84;200066587;CC;692;6902;8214;69000;0;06;002;09;112;69220
69223;Saint-Loup;69;84;200040566;CA;692;6910;8214;69302;3;32;270;02;211;69243
69224;Saint-Mamert;69;84;200067817;CC;692;6911;8213;69000;0;02;000;00;400;71137
69225;Saint-Marcel-l'Éclairé;69;84;200040566;CA;692;6910;8214;69000;0;05;270;02;212;69243
69227;Saint-Martin-en-Haut;69;84;200066587;CC;692;6912;8214;69105;1;13;002;09;112;69227
69228;Chabanière;69;84;246900740;CC;692;6908;8214;69000;0;07;002;09;112;69141
69229;Saint-Nizier-d'Azergues;69;84;200040566;CA;692;6911;8213;69000;0;05;002;09;112;69066
69230;Sainte-Paule;69;84;200040574;CC;692;6904;8213;69000;0;04;002;09;112;69024
69231;Saint-Pierre-la-Palud;69;84;246900625;CC;692;6902;8214;69303;4;41;002;09;112;69010
69233;Saint-Romain-au-Mont-d'Or;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69234;Saint-Romain-de-Popey;69;84;200040566;CA;692;6910;8214;69000;0;06;002;09;112;69243
69235;Saint-Romain-en-Gal;69;84;243800455;CA;692;6908;8211;00556;5;52;076;07;111;38544
69236;Saint-Romain-en-Gier;69;84;246900633;CC;692;6908;8214;00758;7;73;002;09;111;69123
69238;Saint-Symphorien-sur-Coise;69;84;200066587;CC;692;6912;8214;69103;1;13;002;09;112;69238
69239;Saint-Vérand;69;84;200040574;CC;692;6904;8213;69000;0;06;002;09;112;69024
69240;Saint-Vincent-de-Reins;69;84;200040566;CA;692;6911;8214;69000;0;05;998;00;300;69066
69241;Taluyers;69;84;246900740;CC;692;6909;8214;00758;7;73;002;09;111;69123
69242;Taponas;69;84;200067817;CC;692;6903;8213;69000;0;05;002;09;112;69019
69243;Tarare;69;84;200040566;CA;692;6910;8214;69302;3;32;270;02;211;69243
69244;Tassin-la-Demi-Lune;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69245;Ternand;69;84;200040574;CC;692;6904;8213;69000;0;05;002;09;112;69024
69246;Theizé;69;84;200040574;CC;692;6904;8213;69207;3;31;002;09;112;69024
69248;Thizy-les-Bourgs;69;84;200040566;CA;692;6911;8214;69203;2;21;560;01;221;69248
69249;Thurins;69;84;246900724;CC;692;6912;8214;00758;7;73;002;09;111;69123
69250;La Tour-de-Salvagny;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69251;Trades;69;84;200067817;CC;692;6911;8213;69000;0;03;000;00;400;71137
69252;Trèves;69;84;246900633;CC;692;6908;8214;69000;0;05;002;09;112;42218
69253;Tupin-et-Semons;69;84;246900633;CC;692;6908;8211;00556;5;52;076;07;111;38544
69254;Valsonne;69;84;200040566;CA;692;6910;8214;69000;0;05;002;09;112;69243
69255;Vaugneray;69;84;246900724;CC;692;6912;8214;00758;7;73;002;09;111;69123
69256;Vaulx-en-Velin;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69257;Vaux-en-Beaujolais;69;84;200040590;CA;692;6907;8213;69206;2;22;002;09;112;69019
69258;Vauxrenard;69;84;200067817;CC;692;6903;8213;69000;0;04;000;00;400;71090
69259;Vénissieux;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69260;Vernaison;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69261;Vernay;69;84;200067817;CC;692;6903;8213;69000;0;03;002;09;112;69018
69263;Villechenève;69;84;200066587;CC;692;6902;8214;69000;0;05;002;09;112;42165
69264;Villefranche-sur-Saône;69;84;200040590;CA;692;6913;8213;00758;7;73;002;09;111;69123
69265;Ville-sur-Jarnioux;69;84;200040590;CA;692;6904;8213;69000;0;05;002;09;112;69123
69266;Villeurbanne;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69267;Villié-Morgon;69;84;200067817;CC;692;6903;8213;69000;0;07;002;09;112;69019
69268;Vourles;69;84;246900757;CC;692;6905;8214;00758;7;73;002;09;111;69123
69269;Yzeron;69;84;246900724;CC;692;6912;8214;69000;0;06;002;09;112;69123
69270;Chaponnay;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69271;Chassieu;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69272;Communay;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69273;Corbas;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69275;Décines-Charpieu;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69276;Feyzin;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69277;Genas;69;84;246900575;CC;692;6906;8214;00758;7;73;002;09;111;69123
69278;Genay;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69279;Jonage;69;84;200046977;ME;691;69ZZ;8214;69204;2;21;002;09;112;69123
69280;Jons;69;84;246900575;CC;692;6906;8214;69000;0;06;002;09;112;69123
69281;Marennes;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69282;Meyzieu;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69283;Mions;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69284;Montanay;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69285;Pusignan;69;84;246900575;CC;692;6906;8214;69104;1;13;002;09;112;69123
69286;Rillieux-la-Pape;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69287;Saint-Bonnet-de-Mure;69;84;246900575;CC;692;6906;8214;69301;3;31;002;09;112;69287
69288;Saint-Laurent-de-Mure;69;84;246900575;CC;692;6906;8214;69301;3;31;002;09;112;69287
69289;Saint-Pierre-de-Chandieu;69;84;246900575;CC;692;6906;8214;69107;1;14;002;09;112;38189
69290;Saint-Priest;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69291;Saint-Symphorien-d'Ozon;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69292;Sathonay-Camp;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69293;Sathonay-Village;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69294;Sérézin-du-Rhône;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69295;Simandres;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69296;Solaize;69;84;200046977;ME;691;69ZZ;8214;00758;7;73;002;09;111;69123
69297;Ternay;69;84;246900765;CC;692;6909;8214;00758;7;73;002;09;111;69123
69298;Toussieu;69;84;246900575;CC;692;6906;8214;69101;1;12;002;09;112;69123
69299;Colombier-Saugnieu;69;84;246900575;CC;692;6906;8214;69000;0;07;002;09;112;38085
70001;Abelcourt;70;27;200041861;CC;701;7013;4309;70000;0;04;292;01;212;70311
70002;Aboncourt-Gesincourt;70;27;200036150;CC;702;7005;4309;70000;0;04;997;00;120;70292
70003;Achey;70;27;247000623;CC;702;7001;4308;70000;0;02;000;00;400;70198
70004;Adelans-et-le-Val-de-Bithaine;70;27;200041861;CC;701;7006;4302;70000;0;04;998;00;300;70310
70005;Aillevans;70;27;247000714;CC;701;7017;4302;70000;0;03;998;00;300;70561
70006;Aillevillers-et-Lyaumont;70;27;200041721;CC;701;7013;4309;70000;0;06;998;00;300;70467
70007;Ailloncourt;70;27;200041861;CC;701;7008;4309;70000;0;04;292;01;212;70311
70008;Ainvelle;70;27;200041721;CC;701;7013;4309;70000;0;03;998;00;300;70467
70009;Aisey-et-Richecourt;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70010;Alaincourt;70;27;200041721;CC;701;7005;4309;70000;0;03;000;00;400;70467
70011;Amage;70;27;247000854;CC;701;7010;4309;70000;0;04;998;00;300;70311
70012;Amance;70;27;200041879;CC;702;7011;4309;70000;0;05;998;00;300;70421
70013;Ambiévillers;70;27;200041721;CC;701;7005;4309;70000;0;02;000;00;400;70467
70014;Amblans-et-Velotte;70;27;247000664;CC;701;7007;4302;70000;0;04;998;00;300;70310
70015;Amoncourt;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70421
70016;Amont-et-Effreney;70;27;247000854;CC;701;7010;4309;70000;0;03;998;00;300;88468
70017;Anchenoncourt-et-Chazel;70;27;200041721;CC;701;7011;4309;70000;0;04;000;00;400;70467
70018;Ancier;70;27;200036549;CC;702;7002;4308;70301;2;22;264;02;211;70279
70019;Andelarre;70;27;247000011;CA;702;7015;4309;70000;0;03;135;06;112;70550
70020;Andelarrot;70;27;247000011;CA;702;7015;4309;70000;0;04;135;06;112;70550
70021;Andornay;70;27;247000664;CC;701;7007;4302;70000;0;04;997;00;120;70310
70022;Angirey;70;27;247000698;CC;702;7002;4308;70000;0;03;998;00;300;70279
70023;Anjeux;70;27;200041721;CC;701;7011;4309;70000;0;03;998;00;300;70467
70024;Apremont;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70025;Arbecey;70;27;200036150;CC;702;7005;4309;70000;0;04;135;06;112;70292
70026;Arc-lès-Gray;70;27;200036549;CC;702;7002;4308;70301;2;22;264;02;211;70279
70027;Argillières;70;27;247000623;CC;702;7001;4308;70000;0;02;000;00;400;70198
70028;Aroz;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70029;Arpenans;70;27;247000664;CC;701;7007;4302;70000;0;04;998;00;300;70561
70030;Arsans;70;27;200036549;CC;702;7009;4308;70000;0;02;000;00;400;70279
70031;Athesans-Étroitefontaine;70;27;247000714;CC;701;7017;4302;70000;0;05;998;00;300;70561
70032;Attricourt;70;27;200036549;CC;702;7001;4308;70000;0;01;025;08;112;70279
70035;Augicourt;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70036;Aulx-lès-Cromary;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70037;Autet;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70038;Authoison;70;27;200041853;CC;702;7012;4309;70000;0;04;041;08;112;70447
70039;Autoreille;70;27;247000698;CC;702;7009;4301;70000;0;04;041;08;112;70279
70040;Autrey-lès-Cerre;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70561
70041;Autrey-lès-Gray;70;27;200036549;CC;702;7001;4308;70000;0;04;998;00;300;70279
70042;Autrey-le-Vay;70;27;247000714;CC;701;7017;4302;70000;0;02;000;00;400;70561
70043;Auvet-et-la-Chapelotte;70;27;200036549;CC;702;7001;4308;70000;0;04;264;02;212;70279
70044;Auxon;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70550
70045;Avrigney-Virey;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70046;Les Aynans;70;27;247000664;CC;701;7007;4302;70000;0;04;998;00;300;70310
70047;Baignes;70;27;247000367;CC;702;7014;4309;70000;0;02;135;06;112;70550
70048;Bard-lès-Pesmes;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;21038
70049;Barges;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70050;La Barre;70;27;200041853;CC;702;7012;4301;70000;0;03;041;08;112;70447
70051;La Basse-Vaivre;70;27;200041721;CC;701;7005;4309;70000;0;01;000;00;400;70467
70052;Bassigney;70;27;200041721;CC;701;7011;4309;70000;0;03;998;00;300;70467
70053;Les Bâties;70;27;247000698;CC;702;7014;4309;70000;0;02;997;00;120;70198
70054;Battrans;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70055;Baudoncourt;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70056;Baulay;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70292
70057;Bay;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;70334
70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;70;27;247000623;CC;702;7014;4308;70000;0;05;264;02;212;70198
70059;Beaumotte-Aubertans;70;27;200041853;CC;702;7012;4301;70000;0;04;041;08;112;70447
70060;Beaumotte-lès-Pin;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70061;Belfahy;70;27;247000854;CC;701;7010;4302;70000;0;02;997;00;120;70120
70062;Belmont;70;27;247000854;CC;701;7010;4309;70000;0;03;998;00;300;70311
70063;Belonchamp;70;27;247000854;CC;701;7010;4302;70000;0;04;998;00;300;70310
70064;Belverne;70;27;247000722;CC;701;7004;4302;70000;0;03;997;00;120;70285
70065;Besnans;70;27;200041853;CC;702;7012;4301;70000;0;02;997;00;120;70561
70066;Betaucourt;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70067;Betoncourt-lès-Brotte;70;27;200041861;CC;701;7006;4309;70000;0;03;997;00;120;70311
70069;Betoncourt-Saint-Pancras;70;27;200041721;CC;701;7011;4309;70000;0;02;000;00;400;70467
70070;Betoncourt-sur-Mance;70;27;200036150;CC;702;7005;4309;70000;0;01;000;00;400;70292
70071;Beulotte-Saint-Laurent;70;27;247000854;CC;701;7010;4309;70000;0;02;000;00;400;88468
70072;Beveuge;70;27;247000714;CC;701;7017;4302;70000;0;02;998;00;300;70561
70074;Blondefontaine;70;27;200036150;CC;702;7005;4309;70000;0;04;000;00;400;70292
70075;Bonboillon;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;70334
70076;Bonnevent-Velloreille;70;27;247000706;CC;702;7009;4301;70000;0;04;041;08;112;25056
70077;Borey;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70561
70078;Bougey;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70079;Bougnon;70;27;200041879;CC;702;7011;4309;70000;0;05;135;06;112;70550
70080;Bouhans-et-Feurg;70;27;200036549;CC;702;7001;4308;70000;0;04;264;02;212;70279
70081;Bouhans-lès-Lure;70;27;200041861;CC;701;7006;4302;70000;0;04;346;01;212;70310
70082;Bouhans-lès-Montbozon;70;27;200041853;CC;702;7012;4301;70000;0;03;997;00;120;70561
70083;Bouligney;70;27;200041721;CC;701;7011;4309;70000;0;04;998;00;300;70467
70084;Boulot;70;27;247000706;CC;702;7012;4301;00151;1;11;041;08;112;25056
70085;Boult;70;27;247000706;CC;702;7012;4301;70000;0;05;041;08;112;25056
70086;Bourbévelle;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70292
70087;Bourguignon-lès-Conflans;70;27;200041879;CC;702;7011;4309;70000;0;03;998;00;300;70467
70088;Bourguignon-lès-la-Charité;70;27;247000698;CC;702;7014;4309;70000;0;03;997;00;120;70447
70089;Bourguignon-lès-Morey;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;52197
70090;Boursières;70;27;247000367;CC;702;7014;4309;70000;0;02;135;06;112;70550
70091;Bousseraucourt;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;70467
70092;Bresilley;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;21038
70093;Breuches;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70094;Breuchotte;70;27;247000755;CC;701;7010;4309;70000;0;04;998;00;300;70311
70095;Breurey-lès-Faverney;70;27;200041879;CC;702;7011;4309;70000;0;05;135;06;112;70421
70096;Brevilliers;70;27;247000722;CC;701;7003;4302;70303;3;31;997;00;120;70285
70097;Briaucourt;70;27;200041721;CC;701;7013;4309;70000;0;04;998;00;300;70467
70098;Brotte-lès-Luxeuil;70;27;247000755;CC;701;7008;4309;70000;0;04;998;00;300;70311
70099;Brotte-lès-Ray;70;27;247000623;CC;702;7001;4308;70000;0;02;000;00;400;70198
70100;Broye-les-Loups-et-Verfontaine;70;27;200036549;CC;702;7001;4308;70000;0;03;998;00;300;70279
70101;Broye-Aubigney-Montseugny;70;27;200036549;CC;702;7009;4308;70000;0;04;025;08;112;21038
70102;Brussey;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70103;La Bruyère;70;27;247000854;CC;701;7010;4309;70000;0;04;998;00;300;70311
70104;Bucey-lès-Gy;70;27;247000698;CC;702;7009;4301;70000;0;05;998;00;300;70279
70105;Bucey-lès-Traves;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70106;Buffignécourt;70;27;200041879;CC;702;7011;4309;70000;0;03;000;00;400;70292
70107;Bussières;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;25056
70109;Buthiers;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;25056
70111;Calmoutier;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70550
70112;Cemboing;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70113;Cenans;70;27;200041853;CC;702;7012;4301;70000;0;03;041;08;112;70447
70114;Cendrecourt;70;27;200036150;CC;702;7005;4309;70000;0;04;000;00;400;70292
70115;Cerre-lès-Noroy;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70550
70116;Chagey;70;27;247000722;CC;701;7003;4302;70000;0;05;997;00;120;70285
70117;Châlonvillars;70;27;247000722;CC;701;7003;4302;00555;5;52;073;07;111;90010
70118;Chambornay-lès-Bellevaux;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70119;Chambornay-lès-Pin;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;25056
70120;Champagney;70;27;247000821;CC;701;7003;4302;70201;2;21;997;00;120;70120
70121;Champey;70;27;247000722;CC;701;7004;4302;70000;0;05;052;07;112;70285
70122;Champlitte;70;27;247000623;CC;702;7001;4308;70000;0;06;000;00;400;70198
70124;Champtonnay;70;27;200036549;CC;702;7002;4308;70000;0;02;264;02;212;70279
70125;Champvans;70;27;200036549;CC;702;7002;4308;70000;0;04;264;02;212;70279
70126;Chancey;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;21038
70127;Chantes;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70128;La Chapelle-lès-Luxeuil;70;27;247000755;CC;701;7008;4309;70304;3;31;292;01;211;70311
70129;La Chapelle-Saint-Quillain;70;27;247000698;CC;702;7014;4301;70000;0;03;000;00;400;70279
70130;Charcenne;70;27;247000698;CC;702;7009;4301;70000;0;04;998;00;300;70279
70132;Chargey-lès-Gray;70;27;200036549;CC;702;7001;4308;70000;0;05;264;02;212;70279
70133;Chargey-lès-Port;70;27;200041879;CC;702;7005;4309;70000;0;04;135;06;112;70421
70134;Chariez;70;27;247000011;CA;702;7015;4309;70000;0;04;135;06;112;70550
70135;Charmes-Saint-Valbert;70;27;200036150;CC;702;7005;4309;70000;0;02;000;00;400;52197
70136;Charmoille;70;27;247000011;CA;702;7015;4309;70000;0;04;135;06;112;70550
70137;Chassey-lès-Montbozon;70;27;200041853;CC;702;7012;4309;70000;0;04;997;00;120;70561
70138;Chassey-lès-Scey;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70140;Châteney;70;27;200041861;CC;701;7006;4309;70000;0;01;135;06;112;70550
70141;Châtenois;70;27;200041861;CC;701;7006;4309;70000;0;03;135;06;112;70550
70142;Chaumercenne;70;27;200041887;CC;702;7009;4301;70000;0;03;997;00;120;21038
70143;Chauvirey-le-Châtel;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70144;Chauvirey-le-Vieil;70;27;200036150;CC;702;7005;4309;70000;0;01;000;00;400;70292
70145;Chaux-la-Lotière;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;25056
70146;Chaux-lès-Port;70;27;200041879;CC;702;7011;4309;70000;0;03;135;06;112;70421
70147;Chavanne;70;27;247000722;CC;701;7004;4302;70000;0;04;052;07;112;70285
70148;Chemilly;70;27;247000367;CC;702;7014;4309;70000;0;02;135;06;112;70421
70149;Chenebier;70;27;247000722;CC;701;7004;4302;70000;0;05;073;07;112;70285
70150;Chenevrey-et-Morogne;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70151;Chevigney;70;27;200036549;CC;702;7009;4308;70000;0;01;998;00;300;70279
70152;Choye;70;27;247000698;CC;702;7009;4301;70000;0;04;998;00;300;70279
70153;Cintrey;70;27;200036150;CC;702;7005;4309;70000;0;03;000;00;400;70292
70154;Cirey;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70155;Citers;70;27;200041861;CC;701;7008;4309;70000;0;05;998;00;300;70311
70156;Citey;70;27;247000698;CC;702;7009;4301;70000;0;03;000;00;400;70279
70157;Clairegoutte;70;27;247000821;CC;701;7003;4302;70000;0;04;997;00;120;70120
70158;Clans;70;27;247000367;CC;702;7014;4309;70000;0;03;135;06;112;70550
70159;Cognières;70;27;200041853;CC;702;7012;4301;70000;0;02;000;00;400;70561
70160;Coisevaux;70;27;247000722;CC;701;7004;4302;70000;0;04;052;07;112;70285
70162;Colombe-lès-Vesoul;70;27;200041861;CC;702;7017;4309;70000;0;04;135;06;112;70550
70163;Colombier;70;27;247000011;CA;702;7016;4309;70000;0;04;135;06;112;70550
70164;Colombotte;70;27;200041861;CC;702;7017;4309;70000;0;02;135;06;112;70550
70165;Combeaufontaine;70;27;200036150;CC;702;7005;4309;70000;0;05;135;06;112;70550
70166;Comberjon;70;27;247000011;CA;702;7016;4309;70000;0;03;135;06;112;70550
70167;Conflandey;70;27;200041879;CC;702;7011;4309;70000;0;04;135;06;112;70421
70168;Conflans-sur-Lanterne;70;27;200041721;CC;701;7013;4309;70000;0;05;998;00;300;70467
70169;Confracourt;70;27;247000367;CC;702;7005;4309;70000;0;04;135;06;112;70550
70170;Contréglise;70;27;200041879;CC;702;7011;4309;70000;0;03;000;00;400;70292
70171;Corbenay;70;27;200041721;CC;701;7013;4309;70000;0;06;998;00;300;70467
70172;La Corbière;70;27;247000755;CC;701;7010;4309;70000;0;02;998;00;300;70311
70174;Cordonnet;70;27;247000706;CC;702;7012;4301;70000;0;03;041;08;112;70447
70175;Cornot;70;27;200036150;CC;702;7005;4309;70000;0;03;135;06;112;70550
70176;Corravillers;70;27;247000854;CC;701;7010;4309;70000;0;03;998;00;300;88468
70177;Corre;70;27;200036150;CC;702;7005;4309;70000;0;05;000;00;400;70467
70178;La Côte;70;27;247000664;CC;701;7007;4302;70000;0;05;998;00;300;70310
70179;Coulevon;70;27;247000011;CA;702;7016;4309;70000;0;03;135;06;112;70550
70180;Courchaton;70;27;247000714;CC;701;7017;4302;70000;0;04;052;07;112;25315
70181;Courcuire;70;27;200041887;CC;702;7009;4301;70000;0;03;041;08;112;70334
70182;Courmont;70;27;247000722;CC;701;7004;4302;70000;0;03;052;07;112;70285
70183;Courtesoult-et-Gatey;70;27;247000623;CC;702;7001;4308;70000;0;02;000;00;400;70198
70184;Couthenans;70;27;247000722;CC;701;7004;4302;70000;0;05;997;00;120;70285
70185;Cresancey;70;27;200036549;CC;702;7002;4308;70000;0;03;264;02;212;70279
70186;La Creuse;70;27;200041861;CC;701;7006;4309;70000;0;02;135;06;112;70310
70187;Crevans-et-la-Chapelle-lès-Granges;70;27;247000714;CC;701;7017;4302;70000;0;04;052;07;112;70561
70188;Creveney;70;27;200041861;CC;701;7006;4309;70000;0;02;135;06;112;70550
70189;Cromary;70;27;247000706;CC;702;7012;4301;70000;0;04;041;08;112;70447
70190;Cubry-lès-Faverney;70;27;200041879;CC;702;7011;4309;70000;0;03;000;00;400;70467
70192;Cugney;70;27;200041887;CC;702;7009;4301;70000;0;03;998;00;300;70279
70193;Cult;70;27;200041887;CC;702;7009;4301;70000;0;04;041;08;112;70334
70194;Cuve;70;27;200041721;CC;701;7011;4309;70000;0;03;998;00;300;70467
70195;Dambenoît-lès-Colombe;70;27;200041861;CC;701;7006;4309;70000;0;04;998;00;300;70310
70196;Dampierre-lès-Conflans;70;27;200041721;CC;701;7011;4309;70000;0;04;998;00;300;70467
70197;Dampierre-sur-Linotte;70;27;200041853;CC;702;7012;4309;70000;0;05;135;06;112;70550
70198;Dampierre-sur-Salon;70;27;247000623;CC;702;7001;4308;70000;0;06;000;00;400;70198
70199;Dampvalley-lès-Colombe;70;27;200041861;CC;702;7017;4309;70000;0;03;135;06;112;70550
70200;Dampvalley-Saint-Pancras;70;27;200041721;CC;701;7011;4309;70000;0;01;998;00;300;70467
70201;Delain;70;27;247000623;CC;702;7001;4308;70000;0;04;000;00;400;70198
70202;Demangevelle;70;27;200041721;CC;701;7005;4309;70000;0;04;000;00;400;70467
70203;La Demie;70;27;200041853;CC;702;7017;4309;70000;0;03;135;06;112;70550
70204;Denèvre;70;27;247000623;CC;702;7001;4308;70000;0;03;000;00;400;70198
70205;Échavanne;70;27;247000821;CC;701;7003;4302;70000;0;04;073;07;112;90010
70206;Échenans-sous-Mont-Vaudois;70;27;247000722;CC;701;7003;4302;70000;0;04;073;07;112;70285
70207;Échenoz-la-Méline;70;27;247000011;CA;702;7015;4309;70401;4;42;135;06;111;70550
70208;Échenoz-le-Sec;70;27;200041853;CC;702;7012;4309;70000;0;04;135;06;112;70550
70210;Écromagny;70;27;247000854;CC;701;7010;4302;70000;0;03;000;00;400;70310
70211;Écuelle;70;27;200036549;CC;702;7001;4308;70000;0;02;264;02;212;70279
70213;Éhuns;70;27;200041861;CC;701;7013;4309;70000;0;04;292;01;212;70311
70214;Équevilley;70;27;200041879;CC;702;7011;4309;70000;0;03;998;00;300;70467
70215;Errevet;70;27;247000821;CC;701;7003;4302;70000;0;04;073;07;112;90010
70216;Esboz-Brest;70;27;247000755;CC;701;7008;4309;70000;0;04;292;01;212;70311
70217;Esmoulières;70;27;247000854;CC;701;7010;4309;70000;0;02;000;00;400;88468
70218;Esmoulins;70;27;200036549;CC;702;7002;4308;70000;0;03;264;02;212;70279
70219;Esprels;70;27;247000714;CC;701;7017;4309;70000;0;05;998;00;300;70561
