CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE1990;ZE2010;UU1999;AU1999;EU1999;TAU1999;TUU1999;TDUU1999;BV;EPCI;NATURE_EPCI;ZAUER1999
31412;Péguilhan;73;31;312;3106;7308;0061;31000;000;9Z;00;0;04;31080;200023554;CC;6
31413;Pelleport;73;31;313;3107;7301;0061;31000;005;1F;09;0;04;31232;243100856;CC;2
31414;Peyrissas;73;31;312;3102;7308;0061;31000;000;9Z;00;0;02;31483;243100765;CC;6
31415;Peyrouzet;73;31;312;3102;7308;0061;31000;000;9Z;00;0;02;31483;243100765;CC;6
31416;Peyssies;73;31;311;3109;7301;0061;31000;005;1F;09;0;04;31107;243100658;CC;2
31417;Pibrac;73;31;313;3118;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31418;Pin-Balma;73;31;313;3143;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31419;Le Pin-Murelet;73;31;311;3126;7301;0061;31000;005;1F;09;0;03;31454;243100898;CC;2
31420;Pinsaguel;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100690;CA;1
31421;Pins-Justaret;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100690;CA;1
31422;Plagne;73;31;311;3111;7308;0061;31000;000;9Z;00;0;02;31135;ZZZZZZZZZ;;6
31423;Plagnole;73;31;311;3126;7301;0061;31000;005;1F;09;0;04;31454;243100898;CC;2
31424;Plaisance-du-Touch;73;31;313;3118;7301;0061;31701;005;1F;09;7;73;31555;243100781;CC;1
31425;Le Plan;73;31;311;3111;7308;0061;31000;000;9Z;00;0;04;31135;ZZZZZZZZZ;;6
31426;Pointis-de-Rivière;73;31;312;3105;7308;7306;31000;221;3S;04;0;05;31483;243100724;CC;2
31427;Pointis-Inard;73;31;312;3129;7308;7306;31000;221;3S;04;0;05;31483;243100799;CC;2
31428;Polastron;73;31;311;3113;7301;0061;31000;000;9Z;00;0;02;31135;200000354;CC;6
31429;Pompertuzat;73;31;313;3121;7301;0061;31701;005;1F;09;7;73;31555;243100633;CA;1
31430;Ponlat-Taillebourg;73;31;312;3122;7308;7306;31000;221;3S;04;0;04;31390;243100641;CC;2
31431;Portet-d'Aspet;73;31;312;3101;7308;7306;31000;000;9Z;00;0;02;31483;243100609;CC;6
31432;Portet-de-Luchon;73;31;312;3104;7308;7306;31000;000;9Z;00;0;01;31042;200023547;CC;5
31433;Portet-sur-Garonne;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100690;CA;1
31434;Poubeau;73;31;312;3104;7308;7306;31000;000;9Z;00;0;02;31042;200023547;CC;5
31435;Poucharramet;73;31;311;3126;7301;0061;31000;005;1F;09;0;05;31454;243100898;CC;2
31436;Pouy-de-Touges;73;31;311;3113;7301;0061;31000;005;1F;09;0;04;31135;200000354;CC;2
31437;Pouze;73;31;313;3121;7301;0061;31000;005;1F;09;0;02;31555;243100633;CA;2
31438;Pradère-les-Bourguets;73;31;313;3118;7301;0061;31000;005;1F;09;0;04;32160;243100781;CC;2
31439;Préserville;73;31;313;3117;7301;0061;31000;005;1F;09;0;04;31555;243100880;CC;2
31440;Proupiary;73;31;312;3131;7308;7306;31000;000;9Z;00;0;02;31483;243100377;CC;6
31441;Prunet;73;31;313;3108;7301;0061;31000;005;1F;09;0;03;31106;243100880;CC;2
31442;Puydaniel;73;31;311;3103;7301;0061;31000;005;1F;09;0;04;31033;243100542;CC;2
31443;Puymaurin;73;31;312;3116;7301;0061;31000;000;9Z;00;0;04;31239;200009611;CC;6
31444;Puysségur;73;31;313;3107;7301;0061;31000;005;1F;09;0;02;31232;243100856;CC;2
31445;Quint-Fonsegrives;73;31;313;3143;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31446;Ramonville-Saint-Agne;73;31;313;3144;7301;0061;31701;005;1F;09;7;73;31555;243100633;CA;1
31447;Razecueillé;73;31;312;3101;7308;7306;31000;000;9Z;00;0;01;31483;243100609;CC;6
31448;Rebigue;73;31;313;3110;7301;0061;31000;005;1F;09;0;04;31555;243100633;CA;2
31449;Régades;73;31;312;3129;7308;7306;31000;221;3S;04;0;03;31483;243100799;CC;2
31450;Renneville;73;31;313;3138;7301;0061;31000;005;1F;09;0;04;31582;200017408;CC;2
31451;Revel;73;31;313;3125;7301;0061;31206;000;9Z;00;2;22;31451;243100567;CC;4
31452;Rieucazé;73;31;312;3129;7308;7306;31000;221;3S;04;0;01;31483;243100799;CC;2
31453;Rieumajou;73;31;313;3138;7301;0061;31000;005;1F;09;0;02;31582;200017408;CC;2
31454;Rieumes;73;31;311;3126;7301;0061;31000;005;1F;09;0;07;31454;243100898;CC;2
31455;Rieux-Volvestre;73;31;311;3127;7301;0061;31000;005;1F;09;0;06;31107;243100658;CC;2
31456;Riolas;73;31;312;3116;7301;0061;31000;000;9Z;00;0;01;31239;ZZZZZZZZZ;;6
31457;Roquefort-sur-Garonne;73;31;312;3132;7308;0061;31000;000;9Z;00;0;05;31523;200001105;CC;6
31458;Roques;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100708;CC;1
31459;Roquesérière;73;31;313;3119;7301;0061;31000;005;1F;09;0;05;31358;243100732;CC;2
31460;Roquettes;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100690;CA;1
31461;Rouède;73;31;312;3132;7308;7306;31000;000;9Z;00;0;04;31523;200001105;CC;6
31462;Rouffiac-Tolosan;73;31;313;3150;7301;0061;31701;005;1F;09;7;73;31555;ZZZZZZZZZ;;1
31463;Roumens;73;31;313;3125;7301;0061;31000;000;9Z;00;0;04;31451;243100567;CC;6
31464;Sabonnères;73;31;311;3126;7301;0061;31000;005;1F;09;0;04;31454;243100872;CC;2
31465;Saccourvielle;73;31;312;3104;7308;7306;31000;000;9Z;00;0;01;31042;200023547;CC;5
31466;Saiguède;73;31;311;3130;7301;0061;31000;005;1F;09;0;05;31499;243100872;CC;2
31467;Saint-Alban;73;31;313;3149;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31468;Saint-André;73;31;312;3102;7308;0061;31000;000;9Z;00;0;03;31483;243100765;CC;6
31469;Saint-Araille;73;31;311;3113;7301;0061;31000;000;9Z;00;0;03;31135;200000354;CC;6
31470;Saint-Aventin;73;31;312;3104;7308;7306;31000;000;9Z;00;0;02;31042;200023547;CC;5
31471;Saint-Béat;73;31;312;3128;7308;7306;31000;000;9Z;00;0;04;31483;243100849;CC;6
31472;Saint-Bertrand-de-Comminges;73;31;312;3105;7308;7306;31000;000;9Z;00;0;04;31390;243100724;CC;6
31473;Saint-Cézert;73;31;313;3115;7301;0061;31000;005;1F;09;0;04;31232;243100864;CC;2
31474;Saint-Christaud;73;31;311;3120;7301;0061;31000;000;9Z;00;0;04;31135;243100658;CC;6
31475;Saint-Clar-de-Rivière;73;31;311;3123;7301;0061;31000;005;1F;09;0;05;31555;243100690;CA;2
31476;Saint-Élix-le-Château;73;31;311;3113;7301;0061;31000;005;1F;09;0;05;31135;200000354;CC;2
31477;Saint-Élix-Séglan;73;31;312;3102;7308;0061;31000;000;9Z;00;0;01;31483;243100765;CC;6
31478;Saint-Félix-Lauragais;73;31;313;3125;7301;0061;31000;000;9Z;00;0;06;31451;243100567;CC;6
31479;Saint-Ferréol-de-Comminges;73;31;312;3106;7308;0061;31000;000;9Z;00;0;02;31080;200023554;CC;6
31480;Sainte-Foy-d'Aigrefeuille;73;31;313;3117;7301;0061;31000;005;1F;09;0;06;31555;ZZZZZZZZZ;;2
31481;Sainte-Foy-de-Peyrolières;73;31;311;3130;7301;0061;31000;005;1F;09;0;06;31499;243100898;CC;2
31482;Saint-Frajou;73;31;312;3116;7301;0061;31000;000;9Z;00;0;03;31239;200009611;CC;6
31483;Saint-Gaudens;73;31;312;3129;7308;7306;31301;221;3S;04;3;31;31483;243100799;CC;1
31484;Saint-Geniès-Bellevue;73;31;313;3150;7301;0061;31701;005;1F;09;7;73;31555;243100815;CC;1
31485;Saint-Germier;73;31;313;3138;7301;0061;31000;005;1F;09;0;02;31582;200017408;CC;2
31486;Saint-Hilaire;73;31;311;3123;7301;0061;31000;005;1F;09;0;05;31555;243100690;CA;2
31487;Saint-Ignan;73;31;312;3129;7308;7306;31000;221;3S;04;0;04;31483;243100799;CC;2
31488;Saint-Jean;73;31;313;3150;7301;0061;31701;005;1F;09;7;73;31555;ZZZZZZZZZ;;1
31489;Saint-Jean-Lherm;73;31;313;3119;7301;0061;31000;005;1F;09;0;04;31358;ZZZZZZZZZ;;2
31490;Saint-Jory;73;31;313;3114;7301;0061;31701;005;1F;09;7;73;31555;200000719;CC;1
31491;Saint-Julia;73;31;313;3125;7301;0061;31000;000;9Z;00;0;04;31451;243100567;CC;6
31492;Saint-Julien-sur-Garonne;73;31;311;3127;7301;0061;31000;005;1F;09;0;04;31135;243100658;CC;2
31493;Saint-Lary-Boujean;73;31;312;3106;7308;7306;31000;000;9Z;00;0;03;31080;200023554;CC;6
31494;Saint-Laurent;73;31;312;3116;7301;0061;31000;000;9Z;00;0;03;31239;200009611;CC;6
31495;Saint-Léon;73;31;313;3124;7301;0061;31000;005;1F;09;0;05;31582;243100179;CC;2
31496;Sainte-Livrade;73;31;313;3118;7301;0061;31000;005;1F;09;0;04;32160;243100781;CC;2
31497;Saint-Loup-Cammas;73;31;313;3150;7301;0061;31701;005;1F;09;7;73;31555;243100815;CC;1
31498;Saint-Loup-en-Comminges;73;31;312;3106;7308;0061;31000;000;9Z;00;0;01;31080;200023554;CC;6
31499;Saint-Lys;73;31;311;3130;7301;0061;31201;005;1F;09;2;21;31499;243100690;CA;2
31500;Saint-Mamet;73;31;312;3104;7308;7306;31109;000;9Z;00;1;14;31042;200023547;CC;4
31501;Saint-Marcel-Paulel;73;31;313;3137;7301;0061;31000;005;1F;09;0;04;31555;ZZZZZZZZZ;;2
31502;Saint-Marcet;73;31;312;3129;7308;7306;31000;000;9Z;00;0;04;31483;243100799;CC;6
31503;Saint-Martory;73;31;312;3131;7308;0061;31000;000;9Z;00;0;05;31483;243100377;CC;6
31504;Saint-Médard;73;31;312;3131;7308;7306;31000;221;3S;04;0;04;31483;243100377;CC;2
31505;Saint-Michel;73;31;311;3111;7308;0061;31000;000;9Z;00;0;04;31135;ZZZZZZZZZ;;6
31506;Saint-Orens-de-Gameville;73;31;313;3110;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31507;Saint-Paul-sur-Save;73;31;313;3115;7301;0061;31000;005;1F;09;0;05;31232;243100864;CC;2
31508;Saint-Paul-d'Oueil;73;31;312;3104;7308;7306;31000;000;9Z;00;0;01;31042;200023547;CC;5
31509;Saint-Pé-d'Ardet;73;31;312;3105;7308;7306;31000;000;9Z;00;0;03;31483;243100724;CC;6
31510;Saint-Pé-Delbosc;73;31;312;3106;7308;0061;31000;000;9Z;00;0;03;31080;200023554;CC;6
31511;Saint-Pierre;73;31;313;3137;7301;0061;31000;005;1F;09;0;04;31555;243100732;CC;2
31512;Saint-Pierre-de-Lages;73;31;313;3117;7301;0061;31000;005;1F;09;0;04;31555;ZZZZZZZZZ;;2
31513;Saint-Plancard;73;31;312;3122;7308;7306;31000;000;9Z;00;0;04;31483;243100641;CC;6
31514;Saint-Rome;73;31;313;3138;7301;0061;31000;005;1F;09;0;02;31582;200017408;CC;2
31515;Saint-Rustice;73;31;313;3114;7301;0061;31104;005;1F;09;1;13;31202;ZZZZZZZZZ;;2
31516;Saint-Sauveur;73;31;313;3114;7301;0061;31701;005;1F;09;7;73;31555;ZZZZZZZZZ;;1
31517;Saint-Sulpice-sur-Lèze;73;31;311;3109;7301;0061;31000;005;1F;09;0;06;31555;243100658;CC;2
31518;Saint-Thomas;73;31;311;3130;7301;0061;31000;005;1F;09;0;04;31499;243100872;CC;2
31519;Saint-Vincent;73;31;313;3138;7301;0061;31000;005;1F;09;0;02;31582;200017408;CC;2
31520;Sajas;73;31;311;3126;7301;0061;31000;005;1F;09;0;02;31454;243100898;CC;2
31521;Saleich;73;31;312;3132;7308;7302;31000;000;9Z;00;0;04;31523;200001105;CC;6
31522;Salerm;73;31;312;3116;7301;0061;31000;000;9Z;00;0;02;31239;ZZZZZZZZZ;;6
31523;Salies-du-Salat;73;31;312;3132;7308;7302;31103;000;9Z;00;1;12;31523;200001105;CC;6
31524;Salles-et-Pratviel;73;31;312;3104;7308;7306;31000;000;9Z;00;0;03;31042;200023547;CC;5
31525;Salles-sur-Garonne;73;31;311;3127;7301;0061;31000;005;1F;09;0;04;31107;243100658;CC;2
31526;La Salvetat-Saint-Gilles;73;31;313;3118;7301;0061;31701;005;1F;09;7;73;31555;243100781;CC;1
31527;La Salvetat-Lauragais;73;31;313;3108;7301;0061;31000;005;1F;09;0;02;31106;243100880;CC;2
31528;Saman;73;31;312;3106;7308;7306;31000;000;9Z;00;0;03;31080;200023554;CC;6
31529;Samouillan;73;31;312;3102;7308;0061;31000;000;9Z;00;0;03;31483;243100765;CC;6
31530;Sana;73;31;311;3111;7308;0061;31000;000;9Z;00;0;03;31135;ZZZZZZZZZ;;6
31531;Sarrecave;73;31;312;3106;7308;7306;31000;000;9Z;00;0;02;31080;200023554;CC;6
31532;Sarremezan;73;31;312;3106;7308;7306;31000;000;9Z;00;0;02;31080;200023554;CC;6
31533;Saubens;73;31;311;3152;7301;0061;31000;005;1F;09;0;06;31555;243100690;CA;2
31534;Saussens;73;31;313;3108;7301;0061;31000;005;1F;09;0;03;31106;243100880;CC;2
31535;Sauveterre-de-Comminges;73;31;312;3105;7308;7306;31000;221;3S;04;0;05;31483;243100724;CC;2
31536;Saux-et-Pomarède;73;31;312;3129;7308;7306;31000;221;3S;04;0;04;31483;243100799;CC;2
31537;Savarthès;73;31;312;3129;7308;7306;31000;221;3S;04;0;03;31483;243100799;CC;2
31538;Savères;73;31;311;3126;7301;0061;31000;005;1F;09;0;03;31454;243100898;CC;2
31539;Sédeilhac;73;31;312;3122;7308;7306;31000;000;9Z;00;0;02;31390;243100641;CC;6
31540;Ségreville;73;31;313;3108;7301;0061;31000;005;1F;09;0;03;31106;243100880;CC;2
31541;Seilh;73;31;313;3115;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31542;Seilhan;73;31;312;3105;7308;7306;31000;000;9Z;00;0;03;31390;243100724;CC;6
31543;Sénarens;73;31;311;3113;7301;0061;31000;000;9Z;00;0;03;31135;200000354;CC;6
31544;Sengouagnet;73;31;312;3101;7308;7306;31000;000;9Z;00;0;04;31483;243100609;CC;6
31545;Sepx;73;31;312;3131;7308;7306;31000;000;9Z;00;0;03;31483;243100377;CC;6
31546;Seyre;73;31;313;3124;7301;0061;31000;005;1F;09;0;02;31582;243100179;CC;2
31547;Seysses;73;31;311;3123;7301;0061;31701;005;1F;09;7;73;31555;243100708;CC;1
31548;Signac;73;31;312;3128;7308;7306;31000;000;9Z;00;0;02;31483;243100849;CC;6
31549;Sode;73;31;312;3104;7308;7306;31000;000;9Z;00;0;01;31042;200023547;CC;5
31550;Soueich;73;31;312;3101;7308;7306;31000;221;3S;04;0;05;31483;243100609;CC;2
31551;Tarabel;73;31;313;3117;7301;0061;31000;005;1F;09;0;04;31106;243100880;CC;2
31552;Terrebasse;73;31;312;3102;7308;0061;31000;000;9Z;00;0;03;31483;243100765;CC;6
31553;Thil;73;31;313;3115;7301;0061;31000;005;1F;09;0;05;31232;243100864;CC;2
31554;Touille;73;31;312;3132;7308;7302;31000;000;9Z;00;0;04;31523;200001105;CC;6
31555;Toulouse;73;31;313;3199;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31556;Les Tourreilles;73;31;312;3122;7308;7306;31000;000;9Z;00;0;04;31390;243100641;CC;6
31557;Tournefeuille;73;31;313;3153;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31558;Toutens;73;31;313;3108;7301;0061;31000;005;1F;09;0;03;31106;243100880;CC;2
31559;Trébons-de-Luchon;73;31;312;3104;7308;7306;31000;000;9Z;00;0;01;31042;200023547;CC;5
31560;Trébons-sur-la-Grasse;73;31;313;3138;7301;0061;31000;005;1F;09;0;04;31582;200017408;CC;2
31561;L'Union;73;31;313;3150;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31562;Urau;73;31;312;3132;7308;7302;31000;000;9Z;00;0;03;31523;200001105;CC;6
31563;Vacquiers;73;31;313;3114;7301;0061;31000;005;1F;09;0;06;31555;ZZZZZZZZZ;;2
31564;Valcabrère;73;31;312;3105;7308;7306;31000;000;9Z;00;0;03;31390;243100724;CC;6
31565;Valentine;73;31;312;3129;7308;7306;31301;221;3S;04;3;31;31483;243100799;CC;1
31566;Vallègue;73;31;313;3138;7301;0061;31000;005;1F;09;0;04;31582;200017408;CC;2
31567;Vallesvilles;73;31;313;3117;7301;0061;31000;005;1F;09;0;04;31555;ZZZZZZZZZ;;2
31568;Varennes;73;31;313;3121;7301;0061;31000;005;1F;09;0;03;31555;243100633;CA;2
31569;Vaudreuille;73;31;313;3125;7301;0061;31000;000;9Z;00;0;04;31451;243100567;CC;5
31570;Vaux;73;31;313;3125;7301;0061;31000;005;1F;09;0;04;31451;243100567;CC;2
31571;Vendine;73;31;313;3108;7301;0061;31000;005;1F;09;0;03;31106;243100880;CC;2
31572;Venerque;73;31;311;3103;7301;0061;31205;005;1F;09;2;22;31572;243100682;CC;2
31573;Verfeil;73;31;313;3137;7301;0061;31000;005;1F;09;0;07;31555;243100732;CC;2
31574;Vernet;73;31;311;3103;7301;0061;31205;005;1F;09;2;22;31572;243100682;CC;2
31575;Vieille-Toulouse;73;31;313;3110;7301;0061;31701;005;1F;09;7;73;31555;243100633;CA;1
31576;Vieillevigne;73;31;313;3138;7301;0061;31000;005;1F;09;0;03;31582;200017408;CC;2
31577;Vignaux;73;31;313;3107;7301;0061;31000;005;1F;09;0;03;31232;243100856;CC;2
31578;Vigoulet-Auzil;73;31;313;3110;7301;0061;31701;005;1F;09;7;73;31555;243100633;CA;1
31579;Villariès;73;31;313;3114;7301;0061;31000;005;1F;09;0;05;31555;ZZZZZZZZZ;;2
31580;Villate;73;31;311;3152;7301;0061;31701;005;1F;09;7;73;31555;243100690;CA;1
31581;Villaudric;73;31;313;3114;7301;0061;31000;005;1F;09;0;06;31202;ZZZZZZZZZ;;2
31582;Villefranche-de-Lauragais;73;31;313;3138;7301;0061;31105;005;1F;09;1;13;31582;200017408;CC;2
31583;Villematier;73;31;313;3139;7301;0061;31000;005;1F;09;0;05;31584;243100773;CC;2
31584;Villemur-sur-Tarn;73;31;313;3139;7301;0061;31112;000;9Z;00;1;14;31584;243100773;CC;4
31585;Villeneuve-de-Rivière;73;31;312;3129;7308;7306;31000;221;3S;04;0;06;31483;243100799;CC;2
31586;Villeneuve-Lécussan;73;31;312;3122;7308;7310;31000;000;9Z;00;0;04;65258;243100641;CC;6
31587;Villeneuve-lès-Bouloc;73;31;313;3114;7301;0061;31000;005;1F;09;0;05;31555;ZZZZZZZZZ;;2
31588;Villeneuve-Tolosane;73;31;313;3153;7301;0061;31701;005;1F;09;7;73;31555;243100518;CU;1
31589;Villenouvelle;73;31;313;3138;7301;0061;31000;005;1F;09;0;05;31582;200017408;CC;2
31590;Binos;73;31;312;3128;7308;7306;31000;000;9Z;00;0;01;31483;243100849;CC;6
31591;Escoulis;73;31;312;3132;7308;0061;31000;000;9Z;00;0;02;31523;200001105;CC;6
31592;Larra;73;31;313;3115;7301;0061;31000;005;1F;09;0;06;31232;243100864;CC;2
31593;Cazac;73;31;312;3116;7301;0061;31000;000;9Z;00;0;02;31239;ZZZZZZZZZ;;6
32001;Aignan;73;32;323;3201;7307;0050;32000;000;9Z;00;0;05;32296;243200623;CC;6
32002;Ansan;73;32;321;3209;7307;7307;32000;000;9Z;00;0;02;32147;243200474;CC;6
32003;Antras;73;32;321;3211;7307;7307;32000;000;9Z;00;0;02;32013;243200565;CC;6
32004;Arblade-le-Bas;73;32;323;3224;7304;0050;32000;000;9Z;00;0;03;40001;200018141;CC;6
32005;Arblade-le-Haut;73;32;322;3222;7307;0050;32000;000;9Z;00;0;04;32296;ZZZZZZZZZ;;6
32007;Ardizas;73;32;321;3205;7301;0061;32000;000;9Z;00;0;03;32160;243200441;CC;6
32008;Armentieux;73;32;323;3214;7304;7310;32000;000;9Z;00;0;02;32256;243200508;CC;6
32009;Armous-et-Cau;73;32;323;3220;7307;7307;32000;000;9Z;00;0;02;32256;243200425;CC;6
32010;Arrouède;73;32;323;3215;7307;7307;32000;000;9Z;00;0;02;32242;243200516;CC;6
32012;Aubiet;73;32;321;3209;7307;7307;32000;000;9Z;00;0;06;32147;243200474;CC;6
32013;Auch;73;32;321;3299;7307;7307;32401;177;3M;05;4;41;32013;243200540;CC;1
32014;Augnax;73;32;321;3202;7307;7307;32000;000;9Z;00;0;02;32249;243200540;CC;6
32015;Aujan-Mournède;73;32;323;3215;7307;7307;32000;000;9Z;00;0;03;32242;243200300;CC;6
32016;Auradé;73;32;321;3210;7301;0061;32000;005;1F;09;0;04;32160;200023620;CC;2
32017;Aurensan;73;32;323;3224;7304;0050;32000;000;9Z;00;0;03;40001;243200557;CC;6
32018;Aurimont;73;32;321;3227;7307;0061;32000;000;9Z;00;0;03;32147;243200474;CC;6
32019;Auterive;73;32;321;3203;7307;7307;32000;177;3M;05;0;05;32013;243200540;CC;2
32020;Aux-Aussat;73;32;323;3217;7304;7307;32000;000;9Z;00;0;04;32252;243200532;CC;6
32021;Avensac;73;32;322;3216;7301;0061;32000;000;9Z;00;0;01;32249;243200466;CC;6
32022;Avéron-Bergelle;73;32;323;3201;7307;0050;32000;000;9Z;00;0;03;32296;243200623;CC;6
32023;Avezan;73;32;322;3225;7307;7307;32000;000;9Z;00;0;02;32132;243200482;CC;6
32024;Ayguetinte;73;32;322;3228;7307;7307;32000;000;9Z;00;0;03;32107;243200565;CC;6
32025;Ayzieu;73;32;322;3204;7307;0050;32000;000;9Z;00;0;03;32119;243200458;CC;6
32026;Bajonnette;73;32;322;3216;7301;0061;32000;000;9Z;00;0;02;32132;243200466;CC;6
32027;Barcelonne-du-Gers;73;32;323;3224;7304;0050;00263;000;9Z;00;2;22;40001;200018141;CC;4
32028;Barcugnan;73;32;323;3217;7304;7307;32000;000;9Z;00;0;03;65452;243200532;CC;6
32029;Barran;73;32;321;3231;7307;7307;32000;177;3M;05;0;05;32013;243200300;CC;2
32030;Bars;73;32;323;3220;7307;7307;32000;000;9Z;00;0;03;32256;243200425;CC;6
32031;Bascous;73;32;322;3207;7307;0050;32000;000;9Z;00;0;03;32119;243200458;CC;6
32032;Bassoues;73;32;323;3220;7307;7307;32000;000;9Z;00;0;04;32256;243200425;CC;6
32033;Bazian;73;32;321;3229;7307;7307;32000;000;9Z;00;0;03;32462;243200607;CC;6
32034;Bazugues;73;32;323;3219;7307;7307;32000;000;9Z;00;0;02;32252;243200524;CC;6
32035;Beaucaire;73;32;322;3228;7307;7307;32000;000;9Z;00;0;04;32107;243200417;CC;6
32036;Beaumarchés;73;32;323;3223;7304;0050;32000;000;9Z;00;0;05;32319;ZZZZZZZZZ;;6
32037;Beaumont;73;32;322;3206;7307;7307;32000;000;9Z;00;0;03;32107;243200417;CC;5
32038;Beaupuy;73;32;321;3210;7301;0061;32000;000;9Z;00;0;03;32160;200023620;CC;6
32039;Beccas;73;32;323;3214;7304;7310;32000;000;9Z;00;0;02;65440;243200532;CC;6
32040;Bédéchan;73;32;321;3227;7307;7307;32000;000;9Z;00;0;03;32013;243200474;CC;6
32041;Bellegarde;73;32;323;3215;7307;7307;32000;000;9Z;00;0;03;32242;243200300;CC;6
32042;Belloc-Saint-Clamens;73;32;323;3219;7307;7307;32000;000;9Z;00;0;03;32256;243200524;CC;6
32043;Belmont;73;32;321;3229;7307;7307;32000;000;9Z;00;0;03;32462;243200607;CC;6
32044;Béraut;73;32;322;3206;7307;7307;32000;000;9Z;00;0;04;32107;243200417;CC;5
32045;Berdoues;73;32;323;3219;7307;7307;32000;000;9Z;00;0;04;32256;243200524;CC;5
32046;Bernède;73;32;323;3224;7304;0050;32000;000;9Z;00;0;04;40001;200018141;CC;6
32047;Berrac;73;32;322;3212;7307;7307;32000;000;9Z;00;0;02;32208;243200391;CC;6
32048;Betcave-Aguin;73;32;321;3213;7301;7307;32000;000;9Z;00;0;02;32242;243200631;CC;6
32049;Bétous;73;32;322;3222;7307;0050;32000;000;9Z;00;0;02;32296;ZZZZZZZZZ;;6
32050;Betplan;73;32;323;3217;7304;7310;32000;000;9Z;00;0;03;32252;243200532;CC;6
32051;Bézéril;73;32;321;3226;7301;0061;32000;000;9Z;00;0;02;32410;243200599;CC;6
32052;Bezolles;73;32;322;3228;7307;7307;32000;000;9Z;00;0;03;32462;243200607;CC;6
32053;Bézues-Bajon;73;32;323;3215;7307;7307;32000;000;9Z;00;0;03;32242;243200300;CC;6
32054;Biran;73;32;321;3211;7307;7307;32000;000;9Z;00;0;04;32462;243200565;CC;6
32055;Bivès;73;32;322;3225;7307;0061;32000;000;9Z;00;0;03;32132;243200482;CC;6
32056;Blanquefort;73;32;321;3209;7307;0061;32000;000;9Z;00;0;01;32147;243200474;CC;6
32057;Blaziert;73;32;322;3206;7307;7307;32000;000;9Z;00;0;03;32107;243200417;CC;6
32058;Blousson-Sérian;73;32;323;3214;7304;7310;32000;000;9Z;00;0;02;32256;243200508;CC;6
32059;Bonas;73;32;322;3228;7307;7307;32000;000;9Z;00;0;03;32462;243200565;CC;6
32060;Boucagnères;73;32;321;3203;7307;7307;32000;177;3M;05;0;03;32013;243200300;CC;2
32061;Boulaur;73;32;321;3227;7307;7307;32000;000;9Z;00;0;03;32013;243200474;CC;6
32062;Bourrouillan;73;32;322;3222;7307;0050;32000;000;9Z;00;0;03;32296;243200409;CC;6
32063;Bouzon-Gellenave;73;32;323;3201;7307;0050;32000;000;9Z;00;0;03;32296;243200623;CC;6
32064;Bretagne-d'Armagnac;73;32;322;3207;7307;0050;32000;000;9Z;00;0;04;32119;243200458;CC;6
32065;Le Brouilh-Monbert;73;32;321;3231;7307;7307;32000;177;3M;05;0;04;32013;243200300;CC;2
32066;Brugnens;73;32;322;3208;7307;7307;32000;000;9Z;00;0;04;32132;243200391;CC;6
32067;Cabas-Loumassès;73;32;323;3215;7307;7307;32000;000;9Z;00;0;02;32242;243200516;CC;6
32068;Cadeilhan;73;32;322;3225;7307;7307;32000;000;9Z;00;0;03;32132;243200391;CC;6
32069;Cadeillan;73;32;321;3213;7301;0061;32000;000;9Z;00;0;02;31239;243200599;CC;6
32070;Cahuzac-sur-Adour;73;32;323;3223;7304;0050;32000;000;9Z;00;0;03;32344;243200573;CC;6
32071;Caillavet;73;32;321;3229;7307;7307;32000;000;9Z;00;0;03;32462;243200607;CC;6
32072;Callian;73;32;321;3229;7307;7307;32000;000;9Z;00;0;02;32462;243200607;CC;6
32073;Campagne-d'Armagnac;73;32;322;3204;7307;0050;32000;000;9Z;00;0;03;32119;243200458;CC;6
32074;Cannet;73;32;323;3223;7304;0050;32000;000;9Z;00;0;02;32344;ZZZZZZZZZ;;6
32075;Cassaigne;73;32;322;3206;7307;7307;32000;000;9Z;00;0;03;32107;243200417;CC;6
32076;Castelnau-Barbarens;73;32;321;3227;7307;7307;32000;177;3M;05;0;04;32013;243200540;CC;2
32077;Castelnau-d'Anglès;73;32;323;3220;7307;7307;32000;000;9Z;00;0;02;32256;243200425;CC;6
32078;Castelnau-d'Arbieu;73;32;322;3208;7307;7307;32000;000;9Z;00;0;03;32132;243200391;CC;6
32079;Castelnau-d'Auzan;73;32;322;3221;7307;0050;32000;000;9Z;00;0;06;32119;ZZZZZZZZZ;;6
32080;Castelnau-sur-l'Auvignon;73;32;322;3206;7307;7307;32000;000;9Z;00;0;03;32107;243200417;CC;6
